"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","606","login with invalid email and password @Regression,@Smoke","chromium","Fri Feb 20 07:52:26 UTC 2026","passed","Fri Feb 20 07:52:27 UTC 2026","Login tests","login.spec.ts","",""
"","646","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Fri Feb 20 07:52:23 UTC 2026","passed","Fri Feb 20 07:52:24 UTC 2026","Login tests","login.spec.ts","",""
"","1093","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Fri Feb 20 07:52:22 UTC 2026","passed","Fri Feb 20 07:52:23 UTC 2026","Home tests","home.spec.ts","",""
"","569","login with locked out user @Regression,@Smoke","chromium","Fri Feb 20 07:52:24 UTC 2026","passed","Fri Feb 20 07:52:25 UTC 2026","Login tests","login.spec.ts","",""
"","712","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Fri Feb 20 07:52:20 UTC 2026","passed","Fri Feb 20 07:52:21 UTC 2026","Home tests","home.spec.ts","",""
"","560","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Fri Feb 20 07:52:24 UTC 2026","passed","Fri Feb 20 07:52:24 UTC 2026","Login tests","login.spec.ts","",""
"","643","login with invalid password @Regression,@Smoke","chromium","Fri Feb 20 07:52:25 UTC 2026","passed","Fri Feb 20 07:52:26 UTC 2026","Login tests","login.spec.ts","",""
"","1535","Verify user can log out successfully @Regression,@Smoke","chromium","Fri Feb 20 07:52:27 UTC 2026","passed","Fri Feb 20 07:52:28 UTC 2026","Logout tests","logout.spec.ts","",""
"","861","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Fri Feb 20 07:52:21 UTC 2026","passed","Fri Feb 20 07:52:22 UTC 2026","Home tests","home.spec.ts","",""
"","578","login with invalid email @Regression,@Smoke","chromium","Fri Feb 20 07:52:25 UTC 2026","passed","Fri Feb 20 07:52:25 UTC 2026","Login tests","login.spec.ts","",""
"","769","Verify home title and filter dropdown @Regression,@Smoke","chromium","Fri Feb 20 07:52:18 UTC 2026","passed","Fri Feb 20 07:52:19 UTC 2026","Home tests","home.spec.ts","",""
