"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","593","login with invalid email @Regression,@Smoke","chromium","Tue Feb 24 13:06:34 UTC 2026","passed","Tue Feb 24 13:06:34 UTC 2026","Login tests","login.spec.ts","",""
"","772","Verify that the user can navigate back to the products page from the Sauce Labs Onesie product page @Regression","chromium","Tue Feb 24 13:06:52 UTC 2026","passed","Tue Feb 24 13:06:53 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","673","Verify that the user can add the Sauce Labs Bolt T-shirt to the cart @Regression","chromium","Tue Feb 24 13:06:44 UTC 2026","passed","Tue Feb 24 13:06:45 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","586","should show error for invalid password","chromium","Tue Feb 24 13:06:29 UTC 2026","passed","Tue Feb 24 13:06:29 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","583","should show error for invalid credentials","chromium","Tue Feb 24 13:06:29 UTC 2026","passed","Tue Feb 24 13:06:30 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","692","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Tue Feb 24 13:06:32 UTC 2026","passed","Tue Feb 24 13:06:33 UTC 2026","Login tests","login.spec.ts","",""
"","701","Verify that the user can add the Sauce Labs Onesie to the cart @Regression","chromium","Tue Feb 24 13:06:50 UTC 2026","passed","Tue Feb 24 13:06:51 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","1380","Verify home title and filter dropdown @Regression,@Smoke","chromium","Tue Feb 24 13:06:23 UTC 2026","passed","Tue Feb 24 13:06:24 UTC 2026","Home tests","home.spec.ts","",""
"","684","Verify that the Sauce Labs Red T-Shirt product page displays correct information @Regression","chromium","Tue Feb 24 13:06:53 UTC 2026","passed","Tue Feb 24 13:06:53 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","1074","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Tue Feb 24 13:06:26 UTC 2026","passed","Tue Feb 24 13:06:27 UTC 2026","Home tests","home.spec.ts","",""
"","772","Verify that the user can navigate back to products page from the Sauce Labs Bike Light product page @Regression","chromium","Tue Feb 24 13:06:42 UTC 2026","passed","Tue Feb 24 13:06:43 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","730","Verify that the user can remove the Sauce Labs Bolt T-shirt from the cart @Regression","chromium","Tue Feb 24 13:06:45 UTC 2026","passed","Tue Feb 24 13:06:45 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","680","Verify that the Sauce Labs Backpack product page displays correct information @Regression","chromium","Tue Feb 24 13:06:37 UTC 2026","passed","Tue Feb 24 13:06:38 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
