"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","470","login with invalid email and password @Regression,@Smoke","chromium","Tue Feb 24 23:32:28 UTC 2026","passed","Tue Feb 24 23:32:28 UTC 2026","Login tests","login.spec.ts","",""
"","481","login with invalid email @Regression,@Smoke","chromium","Tue Feb 24 23:32:27 UTC 2026","passed","Tue Feb 24 23:32:27 UTC 2026","Login tests","login.spec.ts","",""
"","637","Verify that the user can add the Sauce Labs Fleece Jacket to the cart @Regression","chromium","Tue Feb 24 23:32:38 UTC 2026","passed","Tue Feb 24 23:32:39 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","600","Verify that the Sauce Labs Red T-Shirt product page displays correct information @Regression","chromium","Tue Feb 24 23:32:43 UTC 2026","passed","Tue Feb 24 23:32:44 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","652","Verify that the user can remove the Sauce Labs Bolt T-shirt from the cart @Regression","chromium","Tue Feb 24 23:32:36 UTC 2026","passed","Tue Feb 24 23:32:37 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","733","Verify that the user can remove the Sauce Labs Fleece Jacket from the cart @Regression","chromium","Tue Feb 24 23:32:39 UTC 2026","passed","Tue Feb 24 23:32:39 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","477","should show error for locked_out_user","chromium","Tue Feb 24 23:32:22 UTC 2026","passed","Tue Feb 24 23:32:23 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","566","Verify that the Sauce Labs Bolt T-shirt product page displays correct information @Regression","chromium","Tue Feb 24 23:32:35 UTC 2026","passed","Tue Feb 24 23:32:35 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","643","Verify home title and filter dropdown @Regression,@Smoke","chromium","Tue Feb 24 23:32:18 UTC 2026","passed","Tue Feb 24 23:32:19 UTC 2026","Home tests","home.spec.ts","",""
"","660","Verify that the user can navigate back to products page from the Sauce Labs Bike Light product page @Regression","chromium","Tue Feb 24 23:32:34 UTC 2026","passed","Tue Feb 24 23:32:35 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
