"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","782","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Wed Feb 25 05:14:36 UTC 2026","passed","Wed Feb 25 05:14:37 UTC 2026","Home tests","home.spec.ts","",""
"","497","should show error for locked_out_user","chromium","Wed Feb 25 05:14:38 UTC 2026","passed","Wed Feb 25 05:14:39 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","976","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Wed Feb 25 05:14:37 UTC 2026","passed","Wed Feb 25 05:14:38 UTC 2026","Home tests","home.spec.ts","",""
"","442","should show error when credentials are empty","chromium","Wed Feb 25 05:14:40 UTC 2026","passed","Wed Feb 25 05:14:41 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","575","Verify that the Sauce Labs Bolt T-shirt product page displays correct information @Regression","chromium","Wed Feb 25 05:14:51 UTC 2026","passed","Wed Feb 25 05:14:52 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","616","Verify that the user can add the Sauce Labs Bike Light to the cart @Regression","chromium","Wed Feb 25 05:14:49 UTC 2026","passed","Wed Feb 25 05:14:50 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","465","login with invalid email and password @Regression,@Smoke","chromium","Wed Feb 25 05:14:44 UTC 2026","passed","Wed Feb 25 05:14:44 UTC 2026","Login tests","login.spec.ts","",""
"","702","should show error for invalid credentials","chromium","Wed Feb 25 05:14:39 UTC 2026","passed","Wed Feb 25 05:14:40 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","454","should show error when username is missing","chromium","Wed Feb 25 05:14:41 UTC 2026","passed","Wed Feb 25 05:14:42 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","620","Verify that the user can remove the Sauce Labs Backpack from the cart @Regression","chromium","Wed Feb 25 05:14:47 UTC 2026","passed","Wed Feb 25 05:14:48 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
