"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","472","should show error when username is missing","chromium","Sat Feb 21 14:28:25 UTC 2026","passed","Sat Feb 21 14:28:26 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","572","should successfully login with valid credentials","chromium","Sat Feb 21 14:28:22 UTC 2026","passed","Sat Feb 21 14:28:23 UTC 2026","","login_analysis.spec.ts","",""
"","540","should show error when credentials are empty","chromium","Sat Feb 21 14:28:24 UTC 2026","passed","Sat Feb 21 14:28:25 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1012","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sat Feb 21 14:28:21 UTC 2026","passed","Sat Feb 21 14:28:22 UTC 2026","Home tests","home.spec.ts","",""
"","459","login with invalid password @Regression,@Smoke","chromium","Sat Feb 21 14:28:28 UTC 2026","passed","Sat Feb 21 14:28:28 UTC 2026","Login tests","login.spec.ts","",""
"","495","should show error for locked_out_user","chromium","Sat Feb 21 14:28:23 UTC 2026","passed","Sat Feb 21 14:28:23 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","798","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sat Feb 21 14:28:20 UTC 2026","passed","Sat Feb 21 14:28:21 UTC 2026","Home tests","home.spec.ts","",""
"","459","login with invalid email @Regression,@Smoke","chromium","Sat Feb 21 14:28:27 UTC 2026","passed","Sat Feb 21 14:28:28 UTC 2026","Login tests","login.spec.ts","",""
"","1438","Verify user can log out successfully @Regression,@Smoke","chromium","Sat Feb 21 14:28:28 UTC 2026","passed","Sat Feb 21 14:28:30 UTC 2026","Logout tests","logout.spec.ts","",""
"","510","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sat Feb 21 14:28:26 UTC 2026","passed","Sat Feb 21 14:28:26 UTC 2026","Login tests","login.spec.ts","",""
"","466","login with invalid email and password @Regression,@Smoke","chromium","Sat Feb 21 14:28:28 UTC 2026","passed","Sat Feb 21 14:28:28 UTC 2026","Login tests","login.spec.ts","",""
"","450","should show error when password is missing","chromium","Sat Feb 21 14:28:25 UTC 2026","passed","Sat Feb 21 14:28:25 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","436","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sat Feb 21 14:28:26 UTC 2026","passed","Sat Feb 21 14:28:27 UTC 2026","Login tests","login.spec.ts","",""
"","459","should show error for invalid credentials","chromium","Sat Feb 21 14:28:24 UTC 2026","passed","Sat Feb 21 14:28:24 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","473","should show error for invalid password","chromium","Sat Feb 21 14:28:23 UTC 2026","passed","Sat Feb 21 14:28:24 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","775","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sat Feb 21 14:28:17 UTC 2026","passed","Sat Feb 21 14:28:18 UTC 2026","Home tests","home.spec.ts","",""
"","460","login with locked out user @Regression,@Smoke","chromium","Sat Feb 21 14:28:27 UTC 2026","passed","Sat Feb 21 14:28:27 UTC 2026","Login tests","login.spec.ts","",""
"","629","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sat Feb 21 14:28:20 UTC 2026","passed","Sat Feb 21 14:28:20 UTC 2026","Home tests","home.spec.ts","",""
