"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","568","Verify that the user can add the Sauce Labs Bolt T-shirt to the cart @Regression","chromium","Wed Feb 25 13:05:45 UTC 2026","passed","Wed Feb 25 13:05:45 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","469","should show error for invalid password","chromium","Wed Feb 25 13:05:32 UTC 2026","passed","Wed Feb 25 13:05:33 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","605","Verify that the user can add the Sauce Labs Red T-Shirt to the cart @Regression","chromium","Wed Feb 25 13:05:52 UTC 2026","passed","Wed Feb 25 13:05:53 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","446","should show error when password is missing","chromium","Wed Feb 25 13:05:34 UTC 2026","passed","Wed Feb 25 13:05:34 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","568","Verify that the Sauce Labs Bolt T-shirt product page displays correct information @Regression","chromium","Wed Feb 25 13:05:44 UTC 2026","passed","Wed Feb 25 13:05:45 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","652","Verify that the user can remove the Sauce Labs Bike Light from the cart @Regression","chromium","Wed Feb 25 13:05:43 UTC 2026","passed","Wed Feb 25 13:05:44 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","681","Verify that the user can navigate back to products page from the Sauce Labs Bike Light product page @Regression","chromium","Wed Feb 25 13:05:44 UTC 2026","passed","Wed Feb 25 13:05:44 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","658","Verify that the user can navigate back to the home page from the Sauce Labs Backpack product page @Regression","chromium","Wed Feb 25 13:05:41 UTC 2026","passed","Wed Feb 25 13:05:42 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","551","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Wed Feb 25 13:05:35 UTC 2026","passed","Wed Feb 25 13:05:35 UTC 2026","Login tests","login.spec.ts","",""
"","610","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Wed Feb 25 13:05:29 UTC 2026","passed","Wed Feb 25 13:05:30 UTC 2026","Home tests","home.spec.ts","",""
"","584","Verify that the user can add the Sauce Labs Backpack to the cart @Regression","chromium","Wed Feb 25 13:05:40 UTC 2026","passed","Wed Feb 25 13:05:40 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","561","should successfully login with valid credentials","chromium","Wed Feb 25 13:05:31 UTC 2026","passed","Wed Feb 25 13:05:32 UTC 2026","","login_analysis.spec.ts","",""
"","591","Verify that the user can remove the Sauce Labs Onesie from the cart @Regression","chromium","Wed Feb 25 13:05:50 UTC 2026","passed","Wed Feb 25 13:05:51 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","972","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Wed Feb 25 13:05:30 UTC 2026","passed","Wed Feb 25 13:05:31 UTC 2026","Home tests","home.spec.ts","",""
"","803","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Wed Feb 25 13:05:30 UTC 2026","passed","Wed Feb 25 13:05:30 UTC 2026","Home tests","home.spec.ts","",""
"","616","Verify that the user can add the Sauce Labs Fleece Jacket to the cart @Regression","chromium","Wed Feb 25 13:05:47 UTC 2026","passed","Wed Feb 25 13:05:48 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","413","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Wed Feb 25 13:05:35 UTC 2026","passed","Wed Feb 25 13:05:36 UTC 2026","Login tests","login.spec.ts","",""
"","481","login with locked out user @Regression,@Smoke","chromium","Wed Feb 25 13:05:36 UTC 2026","passed","Wed Feb 25 13:05:36 UTC 2026","Login tests","login.spec.ts","",""
"","585","Verify that the Sauce Labs Backpack product page displays correct information @Regression","chromium","Wed Feb 25 13:05:39 UTC 2026","passed","Wed Feb 25 13:05:40 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","470","should show error for locked_out_user","chromium","Wed Feb 25 13:05:32 UTC 2026","passed","Wed Feb 25 13:05:32 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","617","Verify that the user can remove the Sauce Labs Backpack from the cart @Regression","chromium","Wed Feb 25 13:05:40 UTC 2026","passed","Wed Feb 25 13:05:41 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","656","Verify home title and filter dropdown @Regression,@Smoke","chromium","Wed Feb 25 13:05:27 UTC 2026","passed","Wed Feb 25 13:05:28 UTC 2026","Home tests","home.spec.ts","",""
"","598","Verify that the user can add the Sauce Labs Onesie to the cart @Regression","chromium","Wed Feb 25 13:05:50 UTC 2026","passed","Wed Feb 25 13:05:50 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","1434","Verify user can log out successfully @Regression,@Smoke","chromium","Wed Feb 25 13:05:38 UTC 2026","passed","Wed Feb 25 13:05:39 UTC 2026","Logout tests","logout.spec.ts","",""
"","474","should show error when username is missing","chromium","Wed Feb 25 13:05:34 UTC 2026","passed","Wed Feb 25 13:05:35 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","662","Verify that the user can navigate back to products page from the Sauce Labs Bolt T-shirt product page @Regression","chromium","Wed Feb 25 13:05:46 UTC 2026","passed","Wed Feb 25 13:05:47 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","463","login with invalid password @Regression,@Smoke","chromium","Wed Feb 25 13:05:37 UTC 2026","passed","Wed Feb 25 13:05:37 UTC 2026","Login tests","login.spec.ts","",""
"","582","Verify that the Sauce Labs Red T-Shirt product page displays correct information @Regression","chromium","Wed Feb 25 13:05:52 UTC 2026","passed","Wed Feb 25 13:05:52 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","578","Verify that the Sauce Labs Onesie product page displays correct information @Regression","chromium","Wed Feb 25 13:05:49 UTC 2026","passed","Wed Feb 25 13:05:50 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
