"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","617","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Mon Feb 23 04:58:49 UTC 2026","passed","Mon Feb 23 04:58:49 UTC 2026","Home tests","home.spec.ts","",""
"","465","should show error for locked_out_user","chromium","Mon Feb 23 04:58:52 UTC 2026","passed","Mon Feb 23 04:58:52 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","945","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 04:58:50 UTC 2026","passed","Mon Feb 23 04:58:51 UTC 2026","Home tests","home.spec.ts","",""
"","1396","Verify user can log out successfully @Regression,@Smoke","chromium","Mon Feb 23 04:58:57 UTC 2026","passed","Mon Feb 23 04:58:59 UTC 2026","Logout tests","logout.spec.ts","",""
"","450","login with invalid password @Regression,@Smoke","chromium","Mon Feb 23 04:58:56 UTC 2026","passed","Mon Feb 23 04:58:57 UTC 2026","Login tests","login.spec.ts","",""
"","400","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 04:58:55 UTC 2026","passed","Mon Feb 23 04:58:55 UTC 2026","Login tests","login.spec.ts","",""
"","534","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 04:58:54 UTC 2026","passed","Mon Feb 23 04:58:55 UTC 2026","Login tests","login.spec.ts","",""
"","424","should show error when password is missing","chromium","Mon Feb 23 04:58:54 UTC 2026","passed","Mon Feb 23 04:58:54 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","550","should successfully login with valid credentials","chromium","Mon Feb 23 04:58:51 UTC 2026","passed","Mon Feb 23 04:58:52 UTC 2026","","login_analysis.spec.ts","",""
"","422","should show error when username is missing","chromium","Mon Feb 23 04:58:54 UTC 2026","passed","Mon Feb 23 04:58:54 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","669","Verify home title and filter dropdown @Regression,@Smoke","chromium","Mon Feb 23 04:58:48 UTC 2026","passed","Mon Feb 23 04:58:49 UTC 2026","Home tests","home.spec.ts","",""
"","502","login with locked out user @Regression,@Smoke","chromium","Mon Feb 23 04:58:55 UTC 2026","passed","Mon Feb 23 04:58:56 UTC 2026","Login tests","login.spec.ts","",""
"","436","login with invalid email @Regression,@Smoke","chromium","Mon Feb 23 04:58:56 UTC 2026","passed","Mon Feb 23 04:58:56 UTC 2026","Login tests","login.spec.ts","",""
"","436","login with invalid email and password @Regression,@Smoke","chromium","Mon Feb 23 04:58:57 UTC 2026","passed","Mon Feb 23 04:58:57 UTC 2026","Login tests","login.spec.ts","",""
"","765","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 04:58:49 UTC 2026","passed","Mon Feb 23 04:58:50 UTC 2026","Home tests","home.spec.ts","",""
"","449","should show error for invalid password","chromium","Mon Feb 23 04:58:52 UTC 2026","passed","Mon Feb 23 04:58:53 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","407","should show error when credentials are empty","chromium","Mon Feb 23 04:58:53 UTC 2026","passed","Mon Feb 23 04:58:54 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","447","should show error for invalid credentials","chromium","Mon Feb 23 04:58:53 UTC 2026","passed","Mon Feb 23 04:58:53 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
