"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","651","should show error for locked_out_user","chromium","Mon Feb 23 14:46:45 UTC 2026","passed","Mon Feb 23 14:46:46 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","580","should show error for invalid password","chromium","Mon Feb 23 14:46:46 UTC 2026","passed","Mon Feb 23 14:46:47 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","566","login with invalid email @Regression,@Smoke","chromium","Mon Feb 23 14:46:52 UTC 2026","passed","Mon Feb 23 14:46:53 UTC 2026","Login tests","login.spec.ts","",""
"","1117","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 14:46:44 UTC 2026","passed","Mon Feb 23 14:46:45 UTC 2026","Home tests","home.spec.ts","",""
"","876","Verify home title and filter dropdown @Regression,@Smoke","chromium","Mon Feb 23 14:46:41 UTC 2026","passed","Mon Feb 23 14:46:42 UTC 2026","Home tests","home.spec.ts","",""
"","1535","Verify user can log out successfully @Regression,@Smoke","chromium","Mon Feb 23 14:46:54 UTC 2026","passed","Mon Feb 23 14:46:56 UTC 2026","Logout tests","logout.spec.ts","",""
"","562","login with invalid password @Regression,@Smoke","chromium","Mon Feb 23 14:46:53 UTC 2026","passed","Mon Feb 23 14:46:54 UTC 2026","Login tests","login.spec.ts","",""
"","552","should show error when username is missing","chromium","Mon Feb 23 14:46:50 UTC 2026","passed","Mon Feb 23 14:46:51 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","755","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Mon Feb 23 14:46:42 UTC 2026","passed","Mon Feb 23 14:46:43 UTC 2026","Home tests","home.spec.ts","",""
"","569","should show error when password is missing","chromium","Mon Feb 23 14:46:49 UTC 2026","passed","Mon Feb 23 14:46:50 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","696","should show error when credentials are empty","chromium","Mon Feb 23 14:46:49 UTC 2026","passed","Mon Feb 23 14:46:49 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","689","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 14:46:51 UTC 2026","passed","Mon Feb 23 14:46:51 UTC 2026","Login tests","login.spec.ts","",""
"","1027","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 14:46:43 UTC 2026","passed","Mon Feb 23 14:46:44 UTC 2026","Home tests","home.spec.ts","",""
"","556","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 14:46:51 UTC 2026","passed","Mon Feb 23 14:46:52 UTC 2026","Login tests","login.spec.ts","",""
"","679","should successfully login with valid credentials","chromium","Mon Feb 23 14:46:45 UTC 2026","passed","Mon Feb 23 14:46:45 UTC 2026","","login_analysis.spec.ts","",""
"","557","login with locked out user @Regression,@Smoke","chromium","Mon Feb 23 14:46:52 UTC 2026","passed","Mon Feb 23 14:46:52 UTC 2026","Login tests","login.spec.ts","",""
"","2047","should show error for invalid credentials","chromium","Mon Feb 23 14:46:47 UTC 2026","passed","Mon Feb 23 14:46:49 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","569","login with invalid email and password @Regression,@Smoke","chromium","Mon Feb 23 14:46:54 UTC 2026","passed","Mon Feb 23 14:46:54 UTC 2026","Login tests","login.spec.ts","",""
