"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","627","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 19:26:16 UTC 2026","passed","Sun Feb 22 19:26:16 UTC 2026","Login tests","login.spec.ts","",""
"","530","login with locked out user @Regression,@Smoke","chromium","Sun Feb 22 19:26:17 UTC 2026","passed","Sun Feb 22 19:26:17 UTC 2026","Login tests","login.spec.ts","",""
"","547","should show error for invalid credentials","chromium","Sun Feb 22 19:26:14 UTC 2026","passed","Sun Feb 22 19:26:14 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","526","should show error when credentials are empty","chromium","Sun Feb 22 19:26:14 UTC 2026","passed","Sun Feb 22 19:26:15 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","795","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sun Feb 22 19:26:08 UTC 2026","passed","Sun Feb 22 19:26:09 UTC 2026","Home tests","home.spec.ts","",""
"","559","should show error when username is missing","chromium","Sun Feb 22 19:26:15 UTC 2026","passed","Sun Feb 22 19:26:16 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","549","login with invalid email and password @Regression,@Smoke","chromium","Sun Feb 22 19:26:19 UTC 2026","passed","Sun Feb 22 19:26:19 UTC 2026","Login tests","login.spec.ts","",""
"","855","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 19:26:10 UTC 2026","passed","Sun Feb 22 19:26:11 UTC 2026","Home tests","home.spec.ts","",""
"","543","should show error for invalid password","chromium","Sun Feb 22 19:26:13 UTC 2026","passed","Sun Feb 22 19:26:14 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1037","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 19:26:11 UTC 2026","passed","Sun Feb 22 19:26:12 UTC 2026","Home tests","home.spec.ts","",""
"","722","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sun Feb 22 19:26:09 UTC 2026","passed","Sun Feb 22 19:26:10 UTC 2026","Home tests","home.spec.ts","",""
"","646","should successfully login with valid credentials","chromium","Sun Feb 22 19:26:12 UTC 2026","passed","Sun Feb 22 19:26:12 UTC 2026","","login_analysis.spec.ts","",""
"","528","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 19:26:16 UTC 2026","passed","Sun Feb 22 19:26:17 UTC 2026","Login tests","login.spec.ts","",""
"","557","login with invalid email @Regression,@Smoke","chromium","Sun Feb 22 19:26:18 UTC 2026","passed","Sun Feb 22 19:26:18 UTC 2026","Login tests","login.spec.ts","",""
"","1522","Verify user can log out successfully @Regression,@Smoke","chromium","Sun Feb 22 19:26:19 UTC 2026","passed","Sun Feb 22 19:26:21 UTC 2026","Logout tests","logout.spec.ts","",""
"","548","should show error when password is missing","chromium","Sun Feb 22 19:26:15 UTC 2026","passed","Sun Feb 22 19:26:15 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","551","login with invalid password @Regression,@Smoke","chromium","Sun Feb 22 19:26:18 UTC 2026","passed","Sun Feb 22 19:26:19 UTC 2026","Login tests","login.spec.ts","",""
"","569","should show error for locked_out_user","chromium","Sun Feb 22 19:26:12 UTC 2026","passed","Sun Feb 22 19:26:13 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
