"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","754","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Tue Feb 24 12:16:14 UTC 2026","passed","Tue Feb 24 12:16:15 UTC 2026","Home tests","home.spec.ts","",""
"","749","Verify that the user can remove the Sauce Labs Fleece Jacket from the cart @Regression","chromium","Tue Feb 24 12:16:36 UTC 2026","passed","Tue Feb 24 12:16:37 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","1509","Verify user can log out successfully @Regression,@Smoke","chromium","Tue Feb 24 12:16:25 UTC 2026","passed","Tue Feb 24 12:16:26 UTC 2026","Logout tests","logout.spec.ts","",""
"","683","Verify that the user can add the Sauce Labs Bolt T-shirt to the cart @Regression","chromium","Tue Feb 24 12:16:33 UTC 2026","passed","Tue Feb 24 12:16:33 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","703","Verify that the user can add the Sauce Labs Bike Light to the cart @Regression","chromium","Tue Feb 24 12:16:30 UTC 2026","passed","Tue Feb 24 12:16:30 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","691","Verify that the Sauce Labs Bike Light product page displays correct information @Regression","chromium","Tue Feb 24 12:16:29 UTC 2026","passed","Tue Feb 24 12:16:30 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","760","Verify home title and filter dropdown @Regression,@Smoke","chromium","Tue Feb 24 12:16:13 UTC 2026","passed","Tue Feb 24 12:16:14 UTC 2026","Home tests","home.spec.ts","",""
"","546","should show error for invalid password","chromium","Tue Feb 24 12:16:18 UTC 2026","passed","Tue Feb 24 12:16:19 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","686","Verify that the user can remove the Sauce Labs Bolt T-shirt from the cart @Regression","chromium","Tue Feb 24 12:16:33 UTC 2026","passed","Tue Feb 24 12:16:34 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","864","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Tue Feb 24 12:16:15 UTC 2026","passed","Tue Feb 24 12:16:16 UTC 2026","Home tests","home.spec.ts","",""
