"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1053","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 22:43:02 UTC 2026","passed","Mon Feb 23 22:43:03 UTC 2026","Home tests","home.spec.ts","",""
"","796","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Mon Feb 23 22:43:01 UTC 2026","passed","Mon Feb 23 22:43:02 UTC 2026","Home tests","home.spec.ts","",""
"","657","should show error for invalid credentials","chromium","Mon Feb 23 22:43:07 UTC 2026","passed","Mon Feb 23 22:43:07 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","550","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 22:43:10 UTC 2026","passed","Mon Feb 23 22:43:10 UTC 2026","Login tests","login.spec.ts","",""
"","573","should show error when username is missing","chromium","Mon Feb 23 22:43:09 UTC 2026","passed","Mon Feb 23 22:43:09 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","682","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 22:43:09 UTC 2026","passed","Mon Feb 23 22:43:10 UTC 2026","Login tests","login.spec.ts","",""
"","563","login with invalid password @Regression,@Smoke","chromium","Mon Feb 23 22:43:12 UTC 2026","passed","Mon Feb 23 22:43:12 UTC 2026","Login tests","login.spec.ts","",""
"","1318","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 22:43:03 UTC 2026","passed","Mon Feb 23 22:43:05 UTC 2026","Home tests","home.spec.ts","",""
"","1611","Verify user can log out successfully @Regression,@Smoke","chromium","Mon Feb 23 22:43:13 UTC 2026","passed","Mon Feb 23 22:43:14 UTC 2026","Logout tests","logout.spec.ts","",""
"","920","Verify home title and filter dropdown @Regression,@Smoke","chromium","Mon Feb 23 22:42:58 UTC 2026","passed","Mon Feb 23 22:42:59 UTC 2026","Home tests","home.spec.ts","",""
"","661","should show error for locked_out_user","chromium","Mon Feb 23 22:43:05 UTC 2026","passed","Mon Feb 23 22:43:06 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","613","login with invalid email and password @Regression,@Smoke","chromium","Mon Feb 23 22:43:12 UTC 2026","passed","Mon Feb 23 22:43:13 UTC 2026","Login tests","login.spec.ts","",""
"","664","login with locked out user @Regression,@Smoke","chromium","Mon Feb 23 22:43:10 UTC 2026","passed","Mon Feb 23 22:43:11 UTC 2026","Login tests","login.spec.ts","",""
"","613","login with invalid email @Regression,@Smoke","chromium","Mon Feb 23 22:43:11 UTC 2026","passed","Mon Feb 23 22:43:12 UTC 2026","Login tests","login.spec.ts","",""
"","572","should show error when password is missing","chromium","Mon Feb 23 22:43:08 UTC 2026","passed","Mon Feb 23 22:43:09 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","559","should show error when credentials are empty","chromium","Mon Feb 23 22:43:07 UTC 2026","passed","Mon Feb 23 22:43:08 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","760","should successfully login with valid credentials","chromium","Mon Feb 23 22:43:05 UTC 2026","passed","Mon Feb 23 22:43:05 UTC 2026","","login_analysis.spec.ts","",""
"","629","should show error for invalid password","chromium","Mon Feb 23 22:43:06 UTC 2026","passed","Mon Feb 23 22:43:07 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
