"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","459","should show error for locked_out_user","chromium","Sun Feb 22 12:50:36 UTC 2026","passed","Sun Feb 22 12:50:37 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","448","should show error for invalid password","chromium","Sun Feb 22 12:50:37 UTC 2026","passed","Sun Feb 22 12:50:37 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","432","login with invalid email and password @Regression,@Smoke","chromium","Sun Feb 22 12:50:41 UTC 2026","passed","Sun Feb 22 12:50:42 UTC 2026","Login tests","login.spec.ts","",""
"","534","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 12:50:39 UTC 2026","passed","Sun Feb 22 12:50:40 UTC 2026","Login tests","login.spec.ts","",""
"","436","should show error when password is missing","chromium","Sun Feb 22 12:50:38 UTC 2026","passed","Sun Feb 22 12:50:39 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","965","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 12:50:35 UTC 2026","passed","Sun Feb 22 12:50:36 UTC 2026","Home tests","home.spec.ts","",""
"","609","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sun Feb 22 12:50:33 UTC 2026","passed","Sun Feb 22 12:50:34 UTC 2026","Home tests","home.spec.ts","",""
"","556","should successfully login with valid credentials","chromium","Sun Feb 22 12:50:36 UTC 2026","passed","Sun Feb 22 12:50:36 UTC 2026","","login_analysis.spec.ts","",""
"","445","login with invalid email @Regression,@Smoke","chromium","Sun Feb 22 12:50:40 UTC 2026","passed","Sun Feb 22 12:50:41 UTC 2026","Login tests","login.spec.ts","",""
"","758","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 12:50:34 UTC 2026","passed","Sun Feb 22 12:50:35 UTC 2026","Home tests","home.spec.ts","",""
"","441","login with invalid password @Regression,@Smoke","chromium","Sun Feb 22 12:50:41 UTC 2026","passed","Sun Feb 22 12:50:41 UTC 2026","Login tests","login.spec.ts","",""
"","431","should show error when username is missing","chromium","Sun Feb 22 12:50:39 UTC 2026","passed","Sun Feb 22 12:50:39 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","430","should show error when credentials are empty","chromium","Sun Feb 22 12:50:38 UTC 2026","passed","Sun Feb 22 12:50:38 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","780","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sun Feb 22 12:50:32 UTC 2026","passed","Sun Feb 22 12:50:33 UTC 2026","Home tests","home.spec.ts","",""
"","1401","Verify user can log out successfully @Regression,@Smoke","chromium","Sun Feb 22 12:50:42 UTC 2026","passed","Sun Feb 22 12:50:43 UTC 2026","Logout tests","logout.spec.ts","",""
"","467","login with locked out user @Regression,@Smoke","chromium","Sun Feb 22 12:50:40 UTC 2026","passed","Sun Feb 22 12:50:40 UTC 2026","Login tests","login.spec.ts","",""
"","458","should show error for invalid credentials","chromium","Sun Feb 22 12:50:37 UTC 2026","passed","Sun Feb 22 12:50:38 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","418","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 12:50:40 UTC 2026","passed","Sun Feb 22 12:50:40 UTC 2026","Login tests","login.spec.ts","",""
