"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","603","should show error for invalid password","chromium","Sun Feb 22 14:27:12 UTC 2026","passed","Sun Feb 22 14:27:13 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","746","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sun Feb 22 14:27:08 UTC 2026","passed","Sun Feb 22 14:27:09 UTC 2026","Home tests","home.spec.ts","",""
"","1547","Verify user can log out successfully @Regression,@Smoke","chromium","Sun Feb 22 14:27:19 UTC 2026","passed","Sun Feb 22 14:27:20 UTC 2026","Logout tests","logout.spec.ts","",""
"","530","should show error when credentials are empty","chromium","Sun Feb 22 14:27:13 UTC 2026","passed","Sun Feb 22 14:27:14 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","562","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 14:27:16 UTC 2026","passed","Sun Feb 22 14:27:16 UTC 2026","Login tests","login.spec.ts","",""
"","564","should show error when password is missing","chromium","Sun Feb 22 14:27:14 UTC 2026","passed","Sun Feb 22 14:27:15 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","842","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sun Feb 22 14:27:06 UTC 2026","passed","Sun Feb 22 14:27:07 UTC 2026","Home tests","home.spec.ts","",""
"","655","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 14:27:15 UTC 2026","passed","Sun Feb 22 14:27:16 UTC 2026","Login tests","login.spec.ts","",""
"","581","should show error for invalid credentials","chromium","Sun Feb 22 14:27:13 UTC 2026","passed","Sun Feb 22 14:27:13 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","588","login with invalid email @Regression,@Smoke","chromium","Sun Feb 22 14:27:17 UTC 2026","passed","Sun Feb 22 14:27:18 UTC 2026","Login tests","login.spec.ts","",""
"","568","should show error when username is missing","chromium","Sun Feb 22 14:27:15 UTC 2026","passed","Sun Feb 22 14:27:15 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","556","login with invalid password @Regression,@Smoke","chromium","Sun Feb 22 14:27:18 UTC 2026","passed","Sun Feb 22 14:27:18 UTC 2026","Login tests","login.spec.ts","",""
"","1035","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 14:27:10 UTC 2026","passed","Sun Feb 22 14:27:11 UTC 2026","Home tests","home.spec.ts","",""
"","591","should show error for locked_out_user","chromium","Sun Feb 22 14:27:12 UTC 2026","passed","Sun Feb 22 14:27:12 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","595","login with invalid email and password @Regression,@Smoke","chromium","Sun Feb 22 14:27:18 UTC 2026","passed","Sun Feb 22 14:27:19 UTC 2026","Login tests","login.spec.ts","",""
"","680","should successfully login with valid credentials","chromium","Sun Feb 22 14:27:11 UTC 2026","passed","Sun Feb 22 14:27:12 UTC 2026","","login_analysis.spec.ts","",""
"","947","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 14:27:09 UTC 2026","passed","Sun Feb 22 14:27:10 UTC 2026","Home tests","home.spec.ts","",""
"","598","login with locked out user @Regression,@Smoke","chromium","Sun Feb 22 14:27:16 UTC 2026","passed","Sun Feb 22 14:27:17 UTC 2026","Login tests","login.spec.ts","",""
