"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","485","should show error when username is missing","chromium","Wed Feb 25 02:09:21 UTC 2026","passed","Wed Feb 25 02:09:21 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","672","Verify that the user can remove the Sauce Labs Bike Light from the cart @Regression","chromium","Wed Feb 25 02:09:30 UTC 2026","passed","Wed Feb 25 02:09:30 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","676","Verify that the user can navigate back to products page from the Sauce Labs Fleece Jacket product page @Regression","chromium","Wed Feb 25 02:09:35 UTC 2026","passed","Wed Feb 25 02:09:36 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","462","login with invalid email @Regression,@Smoke","chromium","Wed Feb 25 02:09:23 UTC 2026","passed","Wed Feb 25 02:09:23 UTC 2026","Login tests","login.spec.ts","",""
"","617","Verify that the Sauce Labs Bike Light product page displays correct information @Regression","chromium","Wed Feb 25 02:09:28 UTC 2026","passed","Wed Feb 25 02:09:29 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","605","Verify that the Sauce Labs Onesie product page displays correct information @Regression","chromium","Wed Feb 25 02:09:36 UTC 2026","passed","Wed Feb 25 02:09:37 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","685","Verify that the user can navigate back to products page from the Sauce Labs Bike Light product page @Regression","chromium","Wed Feb 25 02:09:30 UTC 2026","passed","Wed Feb 25 02:09:31 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","611","Verify that the user can add the Sauce Labs Onesie to the cart @Regression","chromium","Wed Feb 25 02:09:37 UTC 2026","passed","Wed Feb 25 02:09:37 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","645","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Wed Feb 25 02:09:15 UTC 2026","passed","Wed Feb 25 02:09:16 UTC 2026","Home tests","home.spec.ts","",""
"","598","Verify that the user can add the Sauce Labs Backpack to the cart @Regression","chromium","Wed Feb 25 02:09:26 UTC 2026","passed","Wed Feb 25 02:09:27 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","625","Verify that the Sauce Labs Fleece Jacket product page displays correct information @Regression","chromium","Wed Feb 25 02:09:33 UTC 2026","passed","Wed Feb 25 02:09:34 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","636","Verify that the user can remove the Sauce Labs Onesie from the cart @Regression","chromium","Wed Feb 25 02:09:37 UTC 2026","passed","Wed Feb 25 02:09:38 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","696","Verify home title and filter dropdown @Regression,@Smoke","chromium","Wed Feb 25 02:09:13 UTC 2026","passed","Wed Feb 25 02:09:14 UTC 2026","Home tests","home.spec.ts","",""
"","632","Verify that the user can remove the Sauce Labs Backpack from the cart @Regression","chromium","Wed Feb 25 02:09:27 UTC 2026","passed","Wed Feb 25 02:09:28 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
