"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1575","Verify user can log out successfully @Regression,@Smoke","chromium","Fri Feb 20 08:41:16 UTC 2026","passed","Fri Feb 20 08:41:18 UTC 2026","Logout tests","logout.spec.ts","",""
"","781","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Fri Feb 20 08:41:10 UTC 2026","passed","Fri Feb 20 08:41:11 UTC 2026","Home tests","home.spec.ts","",""
"","552","login with invalid email and password @Regression,@Smoke","chromium","Fri Feb 20 08:41:16 UTC 2026","passed","Fri Feb 20 08:41:16 UTC 2026","Login tests","login.spec.ts","",""
"","689","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Fri Feb 20 08:41:13 UTC 2026","passed","Fri Feb 20 08:41:13 UTC 2026","Login tests","login.spec.ts","",""
"","819","Verify home title and filter dropdown @Regression,@Smoke","chromium","Fri Feb 20 08:41:09 UTC 2026","passed","Fri Feb 20 08:41:10 UTC 2026","Home tests","home.spec.ts","",""
"","573","login with invalid password @Regression,@Smoke","chromium","Fri Feb 20 08:41:15 UTC 2026","passed","Fri Feb 20 08:41:16 UTC 2026","Login tests","login.spec.ts","",""
"","873","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Fri Feb 20 08:41:11 UTC 2026","passed","Fri Feb 20 08:41:11 UTC 2026","Home tests","home.spec.ts","",""
"","581","login with locked out user @Regression,@Smoke","chromium","Fri Feb 20 08:41:14 UTC 2026","passed","Fri Feb 20 08:41:14 UTC 2026","Login tests","login.spec.ts","",""
"","1098","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Fri Feb 20 08:41:11 UTC 2026","passed","Fri Feb 20 08:41:13 UTC 2026","Home tests","home.spec.ts","",""
"","556","login with invalid email @Regression,@Smoke","chromium","Fri Feb 20 08:41:14 UTC 2026","passed","Fri Feb 20 08:41:15 UTC 2026","Login tests","login.spec.ts","",""
"","558","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Fri Feb 20 08:41:13 UTC 2026","passed","Fri Feb 20 08:41:14 UTC 2026","Login tests","login.spec.ts","",""
