"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","972","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Fri Feb 20 11:59:03 UTC 2026","passed","Fri Feb 20 11:59:04 UTC 2026","Home tests","home.spec.ts","",""
"","451","should show error when password is missing","chromium","Fri Feb 20 11:59:06 UTC 2026","passed","Fri Feb 20 11:59:07 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","461","login with invalid email and password @Regression,@Smoke","chromium","Fri Feb 20 11:59:10 UTC 2026","passed","Fri Feb 20 11:59:10 UTC 2026","Login tests","login.spec.ts","",""
"","636","should successfully login with valid credentials","chromium","Fri Feb 20 11:59:04 UTC 2026","passed","Fri Feb 20 11:59:05 UTC 2026","","login_analysis.spec.ts","",""
"","491","should show error for locked_out_user","chromium","Fri Feb 20 11:59:05 UTC 2026","passed","Fri Feb 20 11:59:05 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","641","Verify home title and filter dropdown @Regression,@Smoke","chromium","Fri Feb 20 11:59:01 UTC 2026","passed","Fri Feb 20 11:59:01 UTC 2026","Home tests","home.spec.ts","",""
"","449","login with invalid password @Regression,@Smoke","chromium","Fri Feb 20 11:59:09 UTC 2026","passed","Fri Feb 20 11:59:10 UTC 2026","Login tests","login.spec.ts","",""
"","432","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Fri Feb 20 11:59:08 UTC 2026","passed","Fri Feb 20 11:59:08 UTC 2026","Login tests","login.spec.ts","",""
"","451","login with locked out user @Regression,@Smoke","chromium","Fri Feb 20 11:59:08 UTC 2026","passed","Fri Feb 20 11:59:09 UTC 2026","Login tests","login.spec.ts","",""
"","795","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Fri Feb 20 11:59:02 UTC 2026","passed","Fri Feb 20 11:59:03 UTC 2026","Home tests","home.spec.ts","",""
"","555","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Fri Feb 20 11:59:07 UTC 2026","passed","Fri Feb 20 11:59:08 UTC 2026","Login tests","login.spec.ts","",""
"","440","should show error when credentials are empty","chromium","Fri Feb 20 11:59:06 UTC 2026","passed","Fri Feb 20 11:59:06 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1409","Verify user can log out successfully @Regression,@Smoke","chromium","Fri Feb 20 11:59:10 UTC 2026","passed","Fri Feb 20 11:59:12 UTC 2026","Logout tests","logout.spec.ts","",""
"","462","should show error for invalid credentials","chromium","Fri Feb 20 11:59:06 UTC 2026","passed","Fri Feb 20 11:59:06 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","464","should show error for invalid password","chromium","Fri Feb 20 11:59:05 UTC 2026","passed","Fri Feb 20 11:59:06 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","449","login with invalid email @Regression,@Smoke","chromium","Fri Feb 20 11:59:09 UTC 2026","passed","Fri Feb 20 11:59:09 UTC 2026","Login tests","login.spec.ts","",""
"","478","should show error when username is missing","chromium","Fri Feb 20 11:59:07 UTC 2026","passed","Fri Feb 20 11:59:07 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","643","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Fri Feb 20 11:59:01 UTC 2026","passed","Fri Feb 20 11:59:02 UTC 2026","Home tests","home.spec.ts","",""
