"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","454","login with invalid email @Regression,@Smoke","chromium","Tue Feb 24 05:12:35 UTC 2026","passed","Tue Feb 24 05:12:35 UTC 2026","Login tests","login.spec.ts","",""
"","528","should successfully login with valid credentials","chromium","Tue Feb 24 05:12:30 UTC 2026","passed","Tue Feb 24 05:12:30 UTC 2026","","login_analysis.spec.ts","",""
"","427","should show error when credentials are empty","chromium","Tue Feb 24 05:12:32 UTC 2026","passed","Tue Feb 24 05:12:32 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1428","Verify user can log out successfully @Regression,@Smoke","chromium","Tue Feb 24 05:12:36 UTC 2026","passed","Tue Feb 24 05:12:38 UTC 2026","Logout tests","logout.spec.ts","",""
"","476","should show error for locked_out_user","chromium","Tue Feb 24 05:12:30 UTC 2026","passed","Tue Feb 24 05:12:31 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","761","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Tue Feb 24 05:12:28 UTC 2026","passed","Tue Feb 24 05:12:29 UTC 2026","Home tests","home.spec.ts","",""
"","721","Verify home title and filter dropdown @Regression,@Smoke","chromium","Tue Feb 24 05:12:27 UTC 2026","passed","Tue Feb 24 05:12:27 UTC 2026","Home tests","home.spec.ts","",""
"","462","should show error when password is missing","chromium","Tue Feb 24 05:12:32 UTC 2026","passed","Tue Feb 24 05:12:33 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","468","login with invalid password @Regression,@Smoke","chromium","Tue Feb 24 05:12:35 UTC 2026","passed","Tue Feb 24 05:12:36 UTC 2026","Login tests","login.spec.ts","",""
"","535","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Tue Feb 24 05:12:33 UTC 2026","passed","Tue Feb 24 05:12:34 UTC 2026","Login tests","login.spec.ts","",""
"","413","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Tue Feb 24 05:12:34 UTC 2026","passed","Tue Feb 24 05:12:34 UTC 2026","Login tests","login.spec.ts","",""
"","500","should show error for invalid password","chromium","Tue Feb 24 05:12:31 UTC 2026","passed","Tue Feb 24 05:12:31 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","983","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Tue Feb 24 05:12:29 UTC 2026","passed","Tue Feb 24 05:12:30 UTC 2026","Home tests","home.spec.ts","",""
"","442","should show error for invalid credentials","chromium","Tue Feb 24 05:12:31 UTC 2026","passed","Tue Feb 24 05:12:32 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","627","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Tue Feb 24 05:12:27 UTC 2026","passed","Tue Feb 24 05:12:28 UTC 2026","Home tests","home.spec.ts","",""
"","452","login with invalid email and password @Regression,@Smoke","chromium","Tue Feb 24 05:12:36 UTC 2026","passed","Tue Feb 24 05:12:36 UTC 2026","Login tests","login.spec.ts","",""
"","464","login with locked out user @Regression,@Smoke","chromium","Tue Feb 24 05:12:34 UTC 2026","passed","Tue Feb 24 05:12:35 UTC 2026","Login tests","login.spec.ts","",""
"","436","should show error when username is missing","chromium","Tue Feb 24 05:12:33 UTC 2026","passed","Tue Feb 24 05:12:33 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
