"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","483","should show error for locked_out_user","chromium","Tue Feb 24 17:14:25 UTC 2026","passed","Tue Feb 24 17:14:25 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","541","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Tue Feb 24 17:14:28 UTC 2026","passed","Tue Feb 24 17:14:28 UTC 2026","Login tests","login.spec.ts","",""
"","446","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Tue Feb 24 17:14:28 UTC 2026","passed","Tue Feb 24 17:14:29 UTC 2026","Login tests","login.spec.ts","",""
"","609","Verify that the user can add the Sauce Labs Fleece Jacket to the cart @Regression","chromium","Tue Feb 24 17:14:40 UTC 2026","passed","Tue Feb 24 17:14:41 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","668","Verify that the user can remove the Sauce Labs Fleece Jacket from the cart @Regression","chromium","Tue Feb 24 17:14:41 UTC 2026","passed","Tue Feb 24 17:14:42 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","601","Verify that the user can remove the Sauce Labs Bolt T-shirt from the cart @Regression","chromium","Tue Feb 24 17:14:38 UTC 2026","passed","Tue Feb 24 17:14:39 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","458","login with invalid password @Regression,@Smoke","chromium","Tue Feb 24 17:14:30 UTC 2026","passed","Tue Feb 24 17:14:30 UTC 2026","Login tests","login.spec.ts","",""
"","461","should show error when username is missing","chromium","Tue Feb 24 17:14:27 UTC 2026","passed","Tue Feb 24 17:14:28 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","643","Verify that the user can remove the Sauce Labs Bike Light from the cart @Regression","chromium","Tue Feb 24 17:14:36 UTC 2026","passed","Tue Feb 24 17:14:36 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","576","Verify that the user can add the Sauce Labs Red T-Shirt to the cart @Regression","chromium","Tue Feb 24 17:14:45 UTC 2026","passed","Tue Feb 24 17:14:46 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","789","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Tue Feb 24 17:14:22 UTC 2026","passed","Tue Feb 24 17:14:23 UTC 2026","Home tests","home.spec.ts","",""
"","601","Verify that the user can add the Sauce Labs Onesie to the cart @Regression","chromium","Tue Feb 24 17:14:43 UTC 2026","passed","Tue Feb 24 17:14:43 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","482","login with invalid email @Regression,@Smoke","chromium","Tue Feb 24 17:14:29 UTC 2026","passed","Tue Feb 24 17:14:30 UTC 2026","Login tests","login.spec.ts","",""
"","656","Verify that the user can navigate back to products page from the Sauce Labs Bike Light product page @Regression","chromium","Tue Feb 24 17:14:37 UTC 2026","passed","Tue Feb 24 17:14:37 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","466","login with invalid email and password @Regression,@Smoke","chromium","Tue Feb 24 17:14:30 UTC 2026","passed","Tue Feb 24 17:14:31 UTC 2026","Login tests","login.spec.ts","",""
"","638","Verify that the user can navigate back to the products page from the Sauce Labs Onesie product page @Regression","chromium","Tue Feb 24 17:14:44 UTC 2026","passed","Tue Feb 24 17:14:45 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","686","Verify home title and filter dropdown @Regression,@Smoke","chromium","Tue Feb 24 17:14:20 UTC 2026","passed","Tue Feb 24 17:14:21 UTC 2026","Home tests","home.spec.ts","",""
"","605","Verify that the Sauce Labs Bike Light product page displays correct information @Regression","chromium","Tue Feb 24 17:14:35 UTC 2026","passed","Tue Feb 24 17:14:35 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","672","Verify that the user can remove the Sauce Labs Red T-Shirt from the cart @Regression","chromium","Tue Feb 24 17:14:46 UTC 2026","passed","Tue Feb 24 17:14:47 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","623","Verify that the user can add the Sauce Labs Bike Light to the cart @Regression","chromium","Tue Feb 24 17:14:35 UTC 2026","passed","Tue Feb 24 17:14:36 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","596","Verify that the Sauce Labs Bolt T-shirt product page displays correct information @Regression","chromium","Tue Feb 24 17:14:37 UTC 2026","passed","Tue Feb 24 17:14:38 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","617","Verify that the Sauce Labs Fleece Jacket product page displays correct information @Regression","chromium","Tue Feb 24 17:14:40 UTC 2026","passed","Tue Feb 24 17:14:40 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","573","Verify that the Sauce Labs Onesie product page displays correct information @Regression","chromium","Tue Feb 24 17:14:42 UTC 2026","passed","Tue Feb 24 17:14:43 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","663","Verify that the user can navigate back to the home page from the Sauce Labs Backpack product page @Regression","chromium","Tue Feb 24 17:14:34 UTC 2026","passed","Tue Feb 24 17:14:35 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","651","Verify that the user can navigate back to the products page from the Sauce Labs Red T-Shirt product page @Regression","chromium","Tue Feb 24 17:14:47 UTC 2026","passed","Tue Feb 24 17:14:47 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","500","should show error when password is missing","chromium","Tue Feb 24 17:14:27 UTC 2026","passed","Tue Feb 24 17:14:27 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
