"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","586","should show error when password is missing","chromium","Sat Feb 21 01:58:50 UTC 2026","passed","Sat Feb 21 01:58:50 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1508","Verify user can log out successfully @Regression,@Smoke","chromium","Sat Feb 21 01:58:55 UTC 2026","passed","Sat Feb 21 01:58:56 UTC 2026","Logout tests","logout.spec.ts","",""
"","610","login with invalid email @Regression,@Smoke","chromium","Sat Feb 21 01:58:53 UTC 2026","passed","Sat Feb 21 01:58:53 UTC 2026","Login tests","login.spec.ts","",""
"","676","should successfully login with valid credentials","chromium","Sat Feb 21 01:58:47 UTC 2026","passed","Sat Feb 21 01:58:47 UTC 2026","","login_analysis.spec.ts","",""
"","606","login with invalid password @Regression,@Smoke","chromium","Sat Feb 21 01:58:53 UTC 2026","passed","Sat Feb 21 01:58:54 UTC 2026","Login tests","login.spec.ts","",""
"","656","should show error for invalid credentials","chromium","Sat Feb 21 01:58:48 UTC 2026","passed","Sat Feb 21 01:58:49 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","609","login with locked out user @Regression,@Smoke","chromium","Sat Feb 21 01:58:52 UTC 2026","passed","Sat Feb 21 01:58:53 UTC 2026","Login tests","login.spec.ts","",""
"","596","should show error for locked_out_user","chromium","Sat Feb 21 01:58:47 UTC 2026","passed","Sat Feb 21 01:58:48 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","548","should show error when credentials are empty","chromium","Sat Feb 21 01:58:49 UTC 2026","passed","Sat Feb 21 01:58:50 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1130","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sat Feb 21 01:58:45 UTC 2026","passed","Sat Feb 21 01:58:47 UTC 2026","Home tests","home.spec.ts","",""
"","762","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sat Feb 21 01:58:44 UTC 2026","passed","Sat Feb 21 01:58:45 UTC 2026","Home tests","home.spec.ts","",""
"","814","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sat Feb 21 01:58:43 UTC 2026","passed","Sat Feb 21 01:58:44 UTC 2026","Home tests","home.spec.ts","",""
"","609","should show error for invalid password","chromium","Sat Feb 21 01:58:48 UTC 2026","passed","Sat Feb 21 01:58:48 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","611","login with invalid email and password @Regression,@Smoke","chromium","Sat Feb 21 01:58:54 UTC 2026","passed","Sat Feb 21 01:58:55 UTC 2026","Login tests","login.spec.ts","",""
"","883","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sat Feb 21 01:58:45 UTC 2026","passed","Sat Feb 21 01:58:45 UTC 2026","Home tests","home.spec.ts","",""
"","557","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sat Feb 21 01:58:52 UTC 2026","passed","Sat Feb 21 01:58:52 UTC 2026","Login tests","login.spec.ts","",""
"","682","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sat Feb 21 01:58:51 UTC 2026","passed","Sat Feb 21 01:58:52 UTC 2026","Login tests","login.spec.ts","",""
"","559","should show error when username is missing","chromium","Sat Feb 21 01:58:50 UTC 2026","passed","Sat Feb 21 01:58:51 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
