"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","450","should show error for invalid credentials","chromium","Tue Feb 24 07:49:00 UTC 2026","passed","Tue Feb 24 07:49:00 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","419","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Tue Feb 24 07:49:02 UTC 2026","passed","Tue Feb 24 07:49:02 UTC 2026","Login tests","login.spec.ts","",""
"","466","should show error for invalid password","chromium","Tue Feb 24 07:48:59 UTC 2026","passed","Tue Feb 24 07:49:00 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","580","Verify that the Sauce Labs Bike Light product page displays correct information @Regression","chromium","Tue Feb 24 07:49:06 UTC 2026","passed","Tue Feb 24 07:49:06 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","443","login with invalid email @Regression,@Smoke","chromium","Tue Feb 24 07:49:03 UTC 2026","passed","Tue Feb 24 07:49:03 UTC 2026","Login tests","login.spec.ts","",""
"","417","should show error when credentials are empty","chromium","Tue Feb 24 07:49:00 UTC 2026","passed","Tue Feb 24 07:49:01 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","439","login with invalid password @Regression,@Smoke","chromium","Tue Feb 24 07:49:03 UTC 2026","passed","Tue Feb 24 07:49:04 UTC 2026","Login tests","login.spec.ts","",""
"","782","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Tue Feb 24 07:48:56 UTC 2026","passed","Tue Feb 24 07:48:57 UTC 2026","Home tests","home.spec.ts","",""
"","452","login with locked out user @Regression,@Smoke","chromium","Tue Feb 24 07:49:02 UTC 2026","passed","Tue Feb 24 07:49:03 UTC 2026","Login tests","login.spec.ts","",""
"","703","Verify home title and filter dropdown @Regression,@Smoke","chromium","Tue Feb 24 07:48:55 UTC 2026","passed","Tue Feb 24 07:48:55 UTC 2026","Home tests","home.spec.ts","",""
"","459","should show error for locked_out_user","chromium","Tue Feb 24 07:48:59 UTC 2026","passed","Tue Feb 24 07:48:59 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","632","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Tue Feb 24 07:48:56 UTC 2026","passed","Tue Feb 24 07:48:56 UTC 2026","Home tests","home.spec.ts","",""
"","541","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Tue Feb 24 07:49:01 UTC 2026","passed","Tue Feb 24 07:49:02 UTC 2026","Login tests","login.spec.ts","",""
"","446","login with invalid email and password @Regression,@Smoke","chromium","Tue Feb 24 07:49:04 UTC 2026","passed","Tue Feb 24 07:49:04 UTC 2026","Login tests","login.spec.ts","",""
"","946","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Tue Feb 24 07:48:57 UTC 2026","passed","Tue Feb 24 07:48:58 UTC 2026","Home tests","home.spec.ts","",""
"","430","should show error when password is missing","chromium","Tue Feb 24 07:49:01 UTC 2026","passed","Tue Feb 24 07:49:01 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","416","should show error when username is missing","chromium","Tue Feb 24 07:49:01 UTC 2026","passed","Tue Feb 24 07:49:01 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","522","should successfully login with valid credentials","chromium","Tue Feb 24 07:48:58 UTC 2026","passed","Tue Feb 24 07:48:59 UTC 2026","","login_analysis.spec.ts","",""
"","1403","Verify user can log out successfully @Regression,@Smoke","chromium","Tue Feb 24 07:49:04 UTC 2026","passed","Tue Feb 24 07:49:06 UTC 2026","Logout tests","logout.spec.ts","",""
