"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","516","should successfully login with valid credentials","chromium","Wed Feb 25 06:01:25 UTC 2026","passed","Wed Feb 25 06:01:26 UTC 2026","","login_analysis.spec.ts","",""
"","669","Verify that the user can add the Sauce Labs Fleece Jacket to the cart @Regression","chromium","Wed Feb 25 06:01:41 UTC 2026","passed","Wed Feb 25 06:01:41 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","410","should show error when password is missing","chromium","Wed Feb 25 06:01:28 UTC 2026","passed","Wed Feb 25 06:01:28 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","646","Verify that the user can remove the Sauce Labs Bolt T-shirt from the cart @Regression","chromium","Wed Feb 25 06:01:39 UTC 2026","passed","Wed Feb 25 06:01:39 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","428","should show error for invalid password","chromium","Wed Feb 25 06:01:26 UTC 2026","passed","Wed Feb 25 06:01:27 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","522","Verify that the Sauce Labs Backpack product page displays correct information @Regression","chromium","Wed Feb 25 06:01:33 UTC 2026","passed","Wed Feb 25 06:01:33 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","616","Verify that the user can remove the Sauce Labs Bike Light from the cart @Regression","chromium","Wed Feb 25 06:01:36 UTC 2026","passed","Wed Feb 25 06:01:37 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","598","Verify that the Sauce Labs Bolt T-shirt product page displays correct information @Regression","chromium","Wed Feb 25 06:01:37 UTC 2026","passed","Wed Feb 25 06:01:38 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","682","Verify that the user can remove the Sauce Labs Fleece Jacket from the cart @Regression","chromium","Wed Feb 25 06:01:41 UTC 2026","passed","Wed Feb 25 06:01:42 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","619","Verify that the Sauce Labs Onesie product page displays correct information @Regression","chromium","Wed Feb 25 06:01:43 UTC 2026","passed","Wed Feb 25 06:01:43 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","502","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Wed Feb 25 06:01:28 UTC 2026","passed","Wed Feb 25 06:01:29 UTC 2026","Login tests","login.spec.ts","",""
"","697","Verify that the user can navigate back to products page from the Sauce Labs Fleece Jacket product page @Regression","chromium","Wed Feb 25 06:01:42 UTC 2026","passed","Wed Feb 25 06:01:43 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","419","should show error for invalid credentials","chromium","Wed Feb 25 06:01:27 UTC 2026","passed","Wed Feb 25 06:01:27 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","444","login with invalid email @Regression,@Smoke","chromium","Wed Feb 25 06:01:30 UTC 2026","passed","Wed Feb 25 06:01:30 UTC 2026","Login tests","login.spec.ts","",""
"","419","login with invalid password @Regression,@Smoke","chromium","Wed Feb 25 06:01:30 UTC 2026","passed","Wed Feb 25 06:01:31 UTC 2026","Login tests","login.spec.ts","",""
"","600","Verify that the user can remove the Sauce Labs Red T-Shirt from the cart @Regression","chromium","Wed Feb 25 06:01:46 UTC 2026","passed","Wed Feb 25 06:01:47 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","554","Verify that the user can add the Sauce Labs Backpack to the cart @Regression","chromium","Wed Feb 25 06:01:33 UTC 2026","passed","Wed Feb 25 06:01:34 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","420","login with locked out user @Regression,@Smoke","chromium","Wed Feb 25 06:01:29 UTC 2026","passed","Wed Feb 25 06:01:30 UTC 2026","Login tests","login.spec.ts","",""
"","432","login with invalid email and password @Regression,@Smoke","chromium","Wed Feb 25 06:01:31 UTC 2026","passed","Wed Feb 25 06:01:31 UTC 2026","Login tests","login.spec.ts","",""
"","573","Verify that the user can add the Sauce Labs Bike Light to the cart @Regression","chromium","Wed Feb 25 06:01:35 UTC 2026","passed","Wed Feb 25 06:01:36 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","401","should show error when credentials are empty","chromium","Wed Feb 25 06:01:27 UTC 2026","passed","Wed Feb 25 06:01:28 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1380","Verify user can log out successfully @Regression,@Smoke","chromium","Wed Feb 25 06:01:31 UTC 2026","passed","Wed Feb 25 06:01:33 UTC 2026","Logout tests","logout.spec.ts","",""
"","601","Verify that the user can add the Sauce Labs Red T-Shirt to the cart @Regression","chromium","Wed Feb 25 06:01:46 UTC 2026","passed","Wed Feb 25 06:01:46 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","640","Verify that the user can navigate back to the products page from the Sauce Labs Onesie product page @Regression","chromium","Wed Feb 25 06:01:44 UTC 2026","passed","Wed Feb 25 06:01:45 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","565","Verify that the Sauce Labs Red T-Shirt product page displays correct information @Regression","chromium","Wed Feb 25 06:01:45 UTC 2026","passed","Wed Feb 25 06:01:46 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","583","Verify that the user can add the Sauce Labs Bolt T-shirt to the cart @Regression","chromium","Wed Feb 25 06:01:38 UTC 2026","passed","Wed Feb 25 06:01:39 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","600","Verify home title and filter dropdown @Regression,@Smoke","chromium","Wed Feb 25 06:01:22 UTC 2026","passed","Wed Feb 25 06:01:23 UTC 2026","Home tests","home.spec.ts","",""
"","730","Verify that the user can navigate back to products page from the Sauce Labs Bolt T-shirt product page @Regression","chromium","Wed Feb 25 06:01:39 UTC 2026","passed","Wed Feb 25 06:01:40 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","727","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Wed Feb 25 06:01:24 UTC 2026","passed","Wed Feb 25 06:01:24 UTC 2026","Home tests","home.spec.ts","",""
"","392","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Wed Feb 25 06:01:29 UTC 2026","passed","Wed Feb 25 06:01:29 UTC 2026","Login tests","login.spec.ts","",""
"","906","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Wed Feb 25 06:01:24 UTC 2026","passed","Wed Feb 25 06:01:25 UTC 2026","Home tests","home.spec.ts","",""
"","630","Verify that the Sauce Labs Fleece Jacket product page displays correct information @Regression","chromium","Wed Feb 25 06:01:40 UTC 2026","passed","Wed Feb 25 06:01:41 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","608","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Wed Feb 25 06:01:23 UTC 2026","passed","Wed Feb 25 06:01:24 UTC 2026","Home tests","home.spec.ts","",""
"","642","Verify that the user can navigate back to products page from the Sauce Labs Bike Light product page @Regression","chromium","Wed Feb 25 06:01:37 UTC 2026","passed","Wed Feb 25 06:01:37 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","578","Verify that the user can remove the Sauce Labs Backpack from the cart @Regression","chromium","Wed Feb 25 06:01:34 UTC 2026","passed","Wed Feb 25 06:01:34 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","584","Verify that the user can remove the Sauce Labs Onesie from the cart @Regression","chromium","Wed Feb 25 06:01:44 UTC 2026","passed","Wed Feb 25 06:01:44 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","540","Verify that the user can add the Sauce Labs Onesie to the cart @Regression","chromium","Wed Feb 25 06:01:43 UTC 2026","passed","Wed Feb 25 06:01:44 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","633","Verify that the user can navigate back to the home page from the Sauce Labs Backpack product page @Regression","chromium","Wed Feb 25 06:01:34 UTC 2026","passed","Wed Feb 25 06:01:35 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","412","should show error when username is missing","chromium","Wed Feb 25 06:01:28 UTC 2026","passed","Wed Feb 25 06:01:28 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","567","Verify that the Sauce Labs Bike Light product page displays correct information @Regression","chromium","Wed Feb 25 06:01:35 UTC 2026","passed","Wed Feb 25 06:01:35 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","441","should show error for locked_out_user","chromium","Wed Feb 25 06:01:26 UTC 2026","passed","Wed Feb 25 06:01:26 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","583","Verify that the user can navigate back to the products page from the Sauce Labs Red T-Shirt product page @Regression","chromium","Wed Feb 25 06:01:47 UTC 2026","passed","Wed Feb 25 06:01:47 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
