"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","874","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 16:58:16 UTC 2026","passed","Mon Feb 23 16:58:17 UTC 2026","Home tests","home.spec.ts","",""
"","656","should successfully login with valid credentials","chromium","Mon Feb 23 16:58:18 UTC 2026","passed","Mon Feb 23 16:58:19 UTC 2026","","login_analysis.spec.ts","",""
"","808","Verify home title and filter dropdown @Regression,@Smoke","chromium","Mon Feb 23 16:58:13 UTC 2026","passed","Mon Feb 23 16:58:14 UTC 2026","Home tests","home.spec.ts","",""
"","565","should show error when password is missing","chromium","Mon Feb 23 16:58:21 UTC 2026","passed","Mon Feb 23 16:58:22 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","551","login with invalid email and password @Regression,@Smoke","chromium","Mon Feb 23 16:58:25 UTC 2026","passed","Mon Feb 23 16:58:26 UTC 2026","Login tests","login.spec.ts","",""
"","570","should show error for invalid password","chromium","Mon Feb 23 16:58:19 UTC 2026","passed","Mon Feb 23 16:58:20 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","734","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Mon Feb 23 16:58:15 UTC 2026","passed","Mon Feb 23 16:58:16 UTC 2026","Home tests","home.spec.ts","",""
"","1554","Verify user can log out successfully @Regression,@Smoke","chromium","Mon Feb 23 16:58:26 UTC 2026","passed","Mon Feb 23 16:58:28 UTC 2026","Logout tests","logout.spec.ts","",""
"","584","should show error for invalid credentials","chromium","Mon Feb 23 16:58:20 UTC 2026","passed","Mon Feb 23 16:58:21 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","666","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 16:58:22 UTC 2026","passed","Mon Feb 23 16:58:23 UTC 2026","Login tests","login.spec.ts","",""
"","560","login with locked out user @Regression,@Smoke","chromium","Mon Feb 23 16:58:24 UTC 2026","passed","Mon Feb 23 16:58:24 UTC 2026","Login tests","login.spec.ts","",""
"","558","should show error when credentials are empty","chromium","Mon Feb 23 16:58:21 UTC 2026","passed","Mon Feb 23 16:58:21 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","582","should show error for locked_out_user","chromium","Mon Feb 23 16:58:19 UTC 2026","passed","Mon Feb 23 16:58:19 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","556","login with invalid email @Regression,@Smoke","chromium","Mon Feb 23 16:58:24 UTC 2026","passed","Mon Feb 23 16:58:25 UTC 2026","Login tests","login.spec.ts","",""
"","1082","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 16:58:17 UTC 2026","passed","Mon Feb 23 16:58:18 UTC 2026","Home tests","home.spec.ts","",""
"","568","should show error when username is missing","chromium","Mon Feb 23 16:58:22 UTC 2026","passed","Mon Feb 23 16:58:22 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","569","login with invalid password @Regression,@Smoke","chromium","Mon Feb 23 16:58:25 UTC 2026","passed","Mon Feb 23 16:58:25 UTC 2026","Login tests","login.spec.ts","",""
"","610","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 16:58:23 UTC 2026","passed","Mon Feb 23 16:58:24 UTC 2026","Login tests","login.spec.ts","",""
