"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","654","Verify that the user can navigate back to the home page from the Sauce Labs Backpack product page @Regression","chromium","Thu Mar 12 08:45:35 UTC 2026","passed","Thu Mar 12 08:45:36 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","592","Verify that the Sauce Labs Fleece Jacket product page displays correct information @Regression","chromium","Thu Mar 12 08:45:41 UTC 2026","passed","Thu Mar 12 08:45:41 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","629","Verify that the user can remove the Sauce Labs Backpack from the cart @Regression","chromium","Thu Mar 12 08:45:35 UTC 2026","passed","Thu Mar 12 08:45:35 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","581","Verify that the Sauce Labs Red T-Shirt product page displays correct information @Regression","chromium","Thu Mar 12 08:45:46 UTC 2026","passed","Thu Mar 12 08:45:46 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","609","Verify that the user can add the Sauce Labs Bike Light to the cart @Regression","chromium","Thu Mar 12 08:45:36 UTC 2026","passed","Thu Mar 12 08:45:37 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","621","Verify that the user can remove the Sauce Labs Red T-Shirt from the cart @Regression","chromium","Thu Mar 12 08:45:47 UTC 2026","passed","Thu Mar 12 08:45:48 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","1414","Verify user can log out successfully @Regression,@Smoke","chromium","Thu Mar 12 08:45:32 UTC 2026","passed","Thu Mar 12 08:45:33 UTC 2026","Logout tests","logout.spec.ts","",""
"","697","Verify home title and filter dropdown @Regression,@Smoke","chromium","Thu Mar 12 08:45:21 UTC 2026","passed","Thu Mar 12 08:45:22 UTC 2026","Home tests","home.spec.ts","",""
"","639","Verify that the user can navigate back to products page from the Sauce Labs Bike Light product page @Regression","chromium","Thu Mar 12 08:45:38 UTC 2026","passed","Thu Mar 12 08:45:38 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","639","Verify that the user can navigate back to products page from the Sauce Labs Bolt T-shirt product page @Regression","chromium","Thu Mar 12 08:45:40 UTC 2026","passed","Thu Mar 12 08:45:41 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","605","Verify that the user can add the Sauce Labs Fleece Jacket to the cart @Regression","chromium","Thu Mar 12 08:45:41 UTC 2026","passed","Thu Mar 12 08:45:42 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","592","Verify that the user can add the Sauce Labs Onesie to the cart @Regression","chromium","Thu Mar 12 08:45:44 UTC 2026","passed","Thu Mar 12 08:45:45 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","613","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Thu Mar 12 08:45:23 UTC 2026","passed","Thu Mar 12 08:45:24 UTC 2026","Home tests","home.spec.ts","",""
"","572","Verify that the Sauce Labs Backpack product page displays correct information @Regression","chromium","Thu Mar 12 08:45:33 UTC 2026","passed","Thu Mar 12 08:45:34 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","759","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Thu Mar 12 08:45:24 UTC 2026","passed","Thu Mar 12 08:45:25 UTC 2026","Home tests","home.spec.ts","",""
"","629","Verify that the user can remove the Sauce Labs Bike Light from the cart @Regression","chromium","Thu Mar 12 08:45:37 UTC 2026","passed","Thu Mar 12 08:45:38 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","449","should show error for invalid password","chromium","Thu Mar 12 08:45:27 UTC 2026","passed","Thu Mar 12 08:45:27 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","460","login with invalid email and password @Regression,@Smoke","chromium","Thu Mar 12 08:45:31 UTC 2026","passed","Thu Mar 12 08:45:32 UTC 2026","Login tests","login.spec.ts","",""
"","574","Verify that the user can add the Sauce Labs Backpack to the cart @Regression","chromium","Thu Mar 12 08:45:34 UTC 2026","passed","Thu Mar 12 08:45:35 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","631","Verify that the user can navigate back to products page from the Sauce Labs Fleece Jacket product page @Regression","chromium","Thu Mar 12 08:45:43 UTC 2026","passed","Thu Mar 12 08:45:43 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","456","should show error for locked_out_user","chromium","Thu Mar 12 08:45:26 UTC 2026","passed","Thu Mar 12 08:45:27 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","636","Verify that the user can remove the Sauce Labs Fleece Jacket from the cart @Regression","chromium","Thu Mar 12 08:45:42 UTC 2026","passed","Thu Mar 12 08:45:43 UTC 2026","Sauce Labs Fleece Jacket","sauceLabsFleeceJacket.spec.ts","",""
"","615","Verify that the user can remove the Sauce Labs Bolt T-shirt from the cart @Regression","chromium","Thu Mar 12 08:45:40 UTC 2026","passed","Thu Mar 12 08:45:40 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","444","login with invalid email @Regression,@Smoke","chromium","Thu Mar 12 08:45:31 UTC 2026","passed","Thu Mar 12 08:45:31 UTC 2026","Login tests","login.spec.ts","",""
"","462","login with locked out user @Regression,@Smoke","chromium","Thu Mar 12 08:45:30 UTC 2026","passed","Thu Mar 12 08:45:31 UTC 2026","Login tests","login.spec.ts","",""
"","570","should successfully login with valid credentials","chromium","Thu Mar 12 08:45:26 UTC 2026","passed","Thu Mar 12 08:45:26 UTC 2026","","login_analysis.spec.ts","",""
"","446","should show error when username is missing","chromium","Thu Mar 12 08:45:29 UTC 2026","passed","Thu Mar 12 08:45:29 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","563","Verify that the Sauce Labs Onesie product page displays correct information @Regression","chromium","Thu Mar 12 08:45:43 UTC 2026","passed","Thu Mar 12 08:45:44 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","621","Verify that the user can add the Sauce Labs Red T-Shirt to the cart @Regression","chromium","Thu Mar 12 08:45:46 UTC 2026","passed","Thu Mar 12 08:45:47 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","560","Verify that the Sauce Labs Bolt T-shirt product page displays correct information @Regression","chromium","Thu Mar 12 08:45:38 UTC 2026","passed","Thu Mar 12 08:45:39 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","454","login with invalid password @Regression,@Smoke","chromium","Thu Mar 12 08:45:31 UTC 2026","passed","Thu Mar 12 08:45:31 UTC 2026","Login tests","login.spec.ts","",""
"","562","Verify that the user can add the Sauce Labs Bolt T-shirt to the cart @Regression","chromium","Thu Mar 12 08:45:39 UTC 2026","passed","Thu Mar 12 08:45:40 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","466","should show error when password is missing","chromium","Thu Mar 12 08:45:28 UTC 2026","passed","Thu Mar 12 08:45:29 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","420","should show error when credentials are empty","chromium","Thu Mar 12 08:45:28 UTC 2026","passed","Thu Mar 12 08:45:28 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","999","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Thu Mar 12 08:45:25 UTC 2026","passed","Thu Mar 12 08:45:26 UTC 2026","Home tests","home.spec.ts","",""
"","645","Verify that the user can navigate back to the products page from the Sauce Labs Red T-Shirt product page @Regression","chromium","Thu Mar 12 08:45:48 UTC 2026","passed","Thu Mar 12 08:45:48 UTC 2026","Sauce Labs Red T-Shirt","sauceLabsRedTshirt.spec.ts","",""
"","462","should show error for invalid credentials","chromium","Thu Mar 12 08:45:27 UTC 2026","passed","Thu Mar 12 08:45:28 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","636","Verify that the user can navigate back to the products page from the Sauce Labs Onesie product page @Regression","chromium","Thu Mar 12 08:45:45 UTC 2026","passed","Thu Mar 12 08:45:46 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","602","Verify that the Sauce Labs Bike Light product page displays correct information @Regression","chromium","Thu Mar 12 08:45:36 UTC 2026","passed","Thu Mar 12 08:45:36 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","552","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Thu Mar 12 08:45:29 UTC 2026","passed","Thu Mar 12 08:45:30 UTC 2026","Login tests","login.spec.ts","",""
"","628","Verify that the user can remove the Sauce Labs Onesie from the cart @Regression","chromium","Thu Mar 12 08:45:45 UTC 2026","passed","Thu Mar 12 08:45:45 UTC 2026","Sauce Labs Onesie","sauceLabsOnesie.spec.ts","",""
"","432","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Thu Mar 12 08:45:30 UTC 2026","passed","Thu Mar 12 08:45:30 UTC 2026","Login tests","login.spec.ts","",""
