"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","490","login with invalid email and password @Regression,@Smoke","chromium","Thu Feb 19 14:47:37 UTC 2026","passed","Thu Feb 19 14:47:38 UTC 2026","Login tests","login.spec.ts","",""
"","1422","Verify user can log out successfully @Regression,@Smoke","chromium","Thu Feb 19 14:47:38 UTC 2026","passed","Thu Feb 19 14:47:39 UTC 2026","Logout tests","logout.spec.ts","",""
"","483","login with invalid email @Regression,@Smoke","chromium","Thu Feb 19 14:47:36 UTC 2026","passed","Thu Feb 19 14:47:37 UTC 2026","Login tests","login.spec.ts","",""
"","474","login with locked out user @Regression,@Smoke","chromium","Thu Feb 19 14:47:36 UTC 2026","passed","Thu Feb 19 14:47:36 UTC 2026","Login tests","login.spec.ts","",""
"","1023","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Thu Feb 19 14:47:33 UTC 2026","passed","Thu Feb 19 14:47:34 UTC 2026","Home tests","home.spec.ts","",""
"","583","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Thu Feb 19 14:47:34 UTC 2026","passed","Thu Feb 19 14:47:35 UTC 2026","Login tests","login.spec.ts","",""
"","625","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Thu Feb 19 14:47:32 UTC 2026","passed","Thu Feb 19 14:47:33 UTC 2026","Home tests","home.spec.ts","",""
"","762","Verify home title and filter dropdown @Regression,@Smoke","chromium","Thu Feb 19 14:47:30 UTC 2026","passed","Thu Feb 19 14:47:31 UTC 2026","Home tests","home.spec.ts","",""
"","834","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Thu Feb 19 14:47:33 UTC 2026","passed","Thu Feb 19 14:47:33 UTC 2026","Home tests","home.spec.ts","",""
"","499","login with invalid password @Regression,@Smoke","chromium","Thu Feb 19 14:47:37 UTC 2026","passed","Thu Feb 19 14:47:37 UTC 2026","Login tests","login.spec.ts","",""
"","468","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Thu Feb 19 14:47:35 UTC 2026","passed","Thu Feb 19 14:47:36 UTC 2026","Login tests","login.spec.ts","",""
