"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","446","should show error when password is missing","chromium","Sun Feb 22 23:26:46 UTC 2026","passed","Sun Feb 22 23:26:47 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","457","login with invalid email and password @Regression,@Smoke","chromium","Sun Feb 22 23:26:49 UTC 2026","passed","Sun Feb 22 23:26:50 UTC 2026","Login tests","login.spec.ts","",""
"","774","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 23:26:42 UTC 2026","passed","Sun Feb 22 23:26:43 UTC 2026","Home tests","home.spec.ts","",""
"","448","login with invalid password @Regression,@Smoke","chromium","Sun Feb 22 23:26:49 UTC 2026","passed","Sun Feb 22 23:26:49 UTC 2026","Login tests","login.spec.ts","",""
"","671","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sun Feb 22 23:26:40 UTC 2026","passed","Sun Feb 22 23:26:41 UTC 2026","Home tests","home.spec.ts","",""
"","449","should show error for locked_out_user","chromium","Sun Feb 22 23:26:44 UTC 2026","passed","Sun Feb 22 23:26:45 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","406","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 23:26:48 UTC 2026","passed","Sun Feb 22 23:26:48 UTC 2026","Login tests","login.spec.ts","",""
"","422","should show error when username is missing","chromium","Sun Feb 22 23:26:47 UTC 2026","passed","Sun Feb 22 23:26:47 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","596","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sun Feb 22 23:26:41 UTC 2026","passed","Sun Feb 22 23:26:42 UTC 2026","Home tests","home.spec.ts","",""
"","443","login with locked out user @Regression,@Smoke","chromium","Sun Feb 22 23:26:48 UTC 2026","passed","Sun Feb 22 23:26:49 UTC 2026","Login tests","login.spec.ts","",""
"","455","login with invalid email @Regression,@Smoke","chromium","Sun Feb 22 23:26:49 UTC 2026","passed","Sun Feb 22 23:26:49 UTC 2026","Login tests","login.spec.ts","",""
"","450","should show error for invalid credentials","chromium","Sun Feb 22 23:26:45 UTC 2026","passed","Sun Feb 22 23:26:46 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","424","should show error when credentials are empty","chromium","Sun Feb 22 23:26:46 UTC 2026","passed","Sun Feb 22 23:26:46 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1464","Verify user can log out successfully @Regression,@Smoke","chromium","Sun Feb 22 23:26:50 UTC 2026","passed","Sun Feb 22 23:26:51 UTC 2026","Logout tests","logout.spec.ts","",""
"","952","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 23:26:43 UTC 2026","passed","Sun Feb 22 23:26:44 UTC 2026","Home tests","home.spec.ts","",""
"","553","should successfully login with valid credentials","chromium","Sun Feb 22 23:26:44 UTC 2026","passed","Sun Feb 22 23:26:44 UTC 2026","","login_analysis.spec.ts","",""
"","517","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 23:26:47 UTC 2026","passed","Sun Feb 22 23:26:48 UTC 2026","Login tests","login.spec.ts","",""
"","453","should show error for invalid password","chromium","Sun Feb 22 23:26:45 UTC 2026","passed","Sun Feb 22 23:26:45 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
