"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","661","should successfully login with valid credentials","chromium","Sun Feb 22 05:52:38 UTC 2026","passed","Sun Feb 22 05:52:38 UTC 2026","","login_analysis.spec.ts","",""
"","560","login with invalid password @Regression,@Smoke","chromium","Sun Feb 22 05:52:44 UTC 2026","passed","Sun Feb 22 05:52:45 UTC 2026","Login tests","login.spec.ts","",""
"","578","should show error for locked_out_user","chromium","Sun Feb 22 05:52:38 UTC 2026","passed","Sun Feb 22 05:52:39 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","841","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sun Feb 22 05:52:34 UTC 2026","passed","Sun Feb 22 05:52:35 UTC 2026","Home tests","home.spec.ts","",""
"","552","should show error when username is missing","chromium","Sun Feb 22 05:52:41 UTC 2026","passed","Sun Feb 22 05:52:42 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","642","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 05:52:42 UTC 2026","passed","Sun Feb 22 05:52:42 UTC 2026","Login tests","login.spec.ts","",""
"","541","login with locked out user @Regression,@Smoke","chromium","Sun Feb 22 05:52:43 UTC 2026","passed","Sun Feb 22 05:52:44 UTC 2026","Login tests","login.spec.ts","",""
"","554","login with invalid email and password @Regression,@Smoke","chromium","Sun Feb 22 05:52:45 UTC 2026","passed","Sun Feb 22 05:52:45 UTC 2026","Login tests","login.spec.ts","",""
"","550","should show error when password is missing","chromium","Sun Feb 22 05:52:41 UTC 2026","passed","Sun Feb 22 05:52:41 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1056","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 05:52:37 UTC 2026","passed","Sun Feb 22 05:52:38 UTC 2026","Home tests","home.spec.ts","",""
"","544","should show error for invalid password","chromium","Sun Feb 22 05:52:39 UTC 2026","passed","Sun Feb 22 05:52:40 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","543","login with invalid email @Regression,@Smoke","chromium","Sun Feb 22 05:52:44 UTC 2026","passed","Sun Feb 22 05:52:44 UTC 2026","Login tests","login.spec.ts","",""
"","536","should show error when credentials are empty","chromium","Sun Feb 22 05:52:40 UTC 2026","passed","Sun Feb 22 05:52:41 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","543","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 05:52:43 UTC 2026","passed","Sun Feb 22 05:52:43 UTC 2026","Login tests","login.spec.ts","",""
"","729","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sun Feb 22 05:52:35 UTC 2026","passed","Sun Feb 22 05:52:36 UTC 2026","Home tests","home.spec.ts","",""
"","559","should show error for invalid credentials","chromium","Sun Feb 22 05:52:40 UTC 2026","passed","Sun Feb 22 05:52:40 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","855","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 05:52:36 UTC 2026","passed","Sun Feb 22 05:52:37 UTC 2026","Home tests","home.spec.ts","",""
"","1493","Verify user can log out successfully @Regression,@Smoke","chromium","Sun Feb 22 05:52:45 UTC 2026","passed","Sun Feb 22 05:52:47 UTC 2026","Logout tests","logout.spec.ts","",""
