"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","645","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sat Feb 21 09:30:16 UTC 2026","passed","Sat Feb 21 09:30:16 UTC 2026","Home tests","home.spec.ts","",""
"","994","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sat Feb 21 09:30:18 UTC 2026","passed","Sat Feb 21 09:30:19 UTC 2026","Home tests","home.spec.ts","",""
"","548","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sat Feb 21 09:30:22 UTC 2026","passed","Sat Feb 21 09:30:23 UTC 2026","Login tests","login.spec.ts","",""
"","487","should show error for invalid password","chromium","Sat Feb 21 09:30:20 UTC 2026","passed","Sat Feb 21 09:30:20 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","784","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sat Feb 21 09:30:17 UTC 2026","passed","Sat Feb 21 09:30:18 UTC 2026","Home tests","home.spec.ts","",""
"","477","login with invalid password @Regression,@Smoke","chromium","Sat Feb 21 09:30:24 UTC 2026","passed","Sat Feb 21 09:30:25 UTC 2026","Login tests","login.spec.ts","",""
"","441","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sat Feb 21 09:30:23 UTC 2026","passed","Sat Feb 21 09:30:23 UTC 2026","Login tests","login.spec.ts","",""
"","552","should successfully login with valid credentials","chromium","Sat Feb 21 09:30:19 UTC 2026","passed","Sat Feb 21 09:30:19 UTC 2026","","login_analysis.spec.ts","",""
"","451","should show error when password is missing","chromium","Sat Feb 21 09:30:21 UTC 2026","passed","Sat Feb 21 09:30:22 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","443","should show error when credentials are empty","chromium","Sat Feb 21 09:30:21 UTC 2026","passed","Sat Feb 21 09:30:21 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","462","login with locked out user @Regression,@Smoke","chromium","Sat Feb 21 09:30:23 UTC 2026","passed","Sat Feb 21 09:30:24 UTC 2026","Login tests","login.spec.ts","",""
"","487","should show error for locked_out_user","chromium","Sat Feb 21 09:30:20 UTC 2026","passed","Sat Feb 21 09:30:20 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1432","Verify user can log out successfully @Regression,@Smoke","chromium","Sat Feb 21 09:30:25 UTC 2026","passed","Sat Feb 21 09:30:27 UTC 2026","Logout tests","logout.spec.ts","",""
"","486","login with invalid email and password @Regression,@Smoke","chromium","Sat Feb 21 09:30:25 UTC 2026","passed","Sat Feb 21 09:30:25 UTC 2026","Login tests","login.spec.ts","",""
"","447","should show error when username is missing","chromium","Sat Feb 21 09:30:22 UTC 2026","passed","Sat Feb 21 09:30:22 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","641","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sat Feb 21 09:30:16 UTC 2026","passed","Sat Feb 21 09:30:17 UTC 2026","Home tests","home.spec.ts","",""
"","466","should show error for invalid credentials","chromium","Sat Feb 21 09:30:21 UTC 2026","passed","Sat Feb 21 09:30:21 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","467","login with invalid email @Regression,@Smoke","chromium","Sat Feb 21 09:30:24 UTC 2026","passed","Sat Feb 21 09:30:24 UTC 2026","Login tests","login.spec.ts","",""
