"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","400","should show error when credentials are empty","chromium","Sun Feb 22 11:22:26 UTC 2026","passed","Sun Feb 22 11:22:26 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","394","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 11:22:28 UTC 2026","passed","Sun Feb 22 11:22:28 UTC 2026","Login tests","login.spec.ts","",""
"","1422","Verify user can log out successfully @Regression,@Smoke","chromium","Sun Feb 22 11:22:30 UTC 2026","passed","Sun Feb 22 11:22:31 UTC 2026","Logout tests","logout.spec.ts","",""
"","521","should successfully login with valid credentials","chromium","Sun Feb 22 11:22:24 UTC 2026","passed","Sun Feb 22 11:22:25 UTC 2026","","login_analysis.spec.ts","",""
"","586","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Sun Feb 22 11:22:22 UTC 2026","passed","Sun Feb 22 11:22:22 UTC 2026","Home tests","home.spec.ts","",""
"","742","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 11:22:22 UTC 2026","passed","Sun Feb 22 11:22:23 UTC 2026","Home tests","home.spec.ts","",""
"","655","Verify home title and filter dropdown @Regression,@Smoke","chromium","Sun Feb 22 11:22:19 UTC 2026","passed","Sun Feb 22 11:22:20 UTC 2026","Home tests","home.spec.ts","",""
"","963","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Sun Feb 22 11:22:23 UTC 2026","passed","Sun Feb 22 11:22:24 UTC 2026","Home tests","home.spec.ts","",""
"","435","should show error for locked_out_user","chromium","Sun Feb 22 11:22:25 UTC 2026","passed","Sun Feb 22 11:22:25 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","419","login with locked out user @Regression,@Smoke","chromium","Sun Feb 22 11:22:28 UTC 2026","passed","Sun Feb 22 11:22:29 UTC 2026","Login tests","login.spec.ts","",""
"","434","login with invalid email and password @Regression,@Smoke","chromium","Sun Feb 22 11:22:30 UTC 2026","passed","Sun Feb 22 11:22:30 UTC 2026","Login tests","login.spec.ts","",""
"","432","login with invalid email @Regression,@Smoke","chromium","Sun Feb 22 11:22:29 UTC 2026","passed","Sun Feb 22 11:22:29 UTC 2026","Login tests","login.spec.ts","",""
"","423","login with invalid password @Regression,@Smoke","chromium","Sun Feb 22 11:22:29 UTC 2026","passed","Sun Feb 22 11:22:30 UTC 2026","Login tests","login.spec.ts","",""
"","509","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Sun Feb 22 11:22:27 UTC 2026","passed","Sun Feb 22 11:22:28 UTC 2026","Login tests","login.spec.ts","",""
"","415","should show error when username is missing","chromium","Sun Feb 22 11:22:27 UTC 2026","passed","Sun Feb 22 11:22:27 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","421","should show error for invalid password","chromium","Sun Feb 22 11:22:25 UTC 2026","passed","Sun Feb 22 11:22:26 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","418","should show error when password is missing","chromium","Sun Feb 22 11:22:26 UTC 2026","passed","Sun Feb 22 11:22:27 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","430","should show error for invalid credentials","chromium","Sun Feb 22 11:22:26 UTC 2026","passed","Sun Feb 22 11:22:26 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
