"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","458","should show error for invalid password","chromium","Fri Feb 20 12:59:08 UTC 2026","passed","Fri Feb 20 12:59:08 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1416","Verify user can log out successfully @Regression,@Smoke","chromium","Fri Feb 20 12:59:13 UTC 2026","passed","Fri Feb 20 12:59:14 UTC 2026","Logout tests","logout.spec.ts","",""
"","490","should show error for locked_out_user","chromium","Fri Feb 20 12:59:07 UTC 2026","passed","Fri Feb 20 12:59:08 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","682","Verify home title and filter dropdown @Regression,@Smoke","chromium","Fri Feb 20 12:59:03 UTC 2026","passed","Fri Feb 20 12:59:03 UTC 2026","Home tests","home.spec.ts","",""
"","519","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Fri Feb 20 12:59:10 UTC 2026","passed","Fri Feb 20 12:59:11 UTC 2026","Login tests","login.spec.ts","",""
"","420","should show error when credentials are empty","chromium","Fri Feb 20 12:59:09 UTC 2026","passed","Fri Feb 20 12:59:09 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","441","should show error when username is missing","chromium","Fri Feb 20 12:59:10 UTC 2026","passed","Fri Feb 20 12:59:10 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","466","should show error for invalid credentials","chromium","Fri Feb 20 12:59:08 UTC 2026","passed","Fri Feb 20 12:59:09 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","462","login with invalid email and password @Regression,@Smoke","chromium","Fri Feb 20 12:59:12 UTC 2026","passed","Fri Feb 20 12:59:13 UTC 2026","Login tests","login.spec.ts","",""
"","957","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Fri Feb 20 12:59:06 UTC 2026","passed","Fri Feb 20 12:59:07 UTC 2026","Home tests","home.spec.ts","",""
"","407","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Fri Feb 20 12:59:11 UTC 2026","passed","Fri Feb 20 12:59:11 UTC 2026","Login tests","login.spec.ts","",""
"","442","login with invalid password @Regression,@Smoke","chromium","Fri Feb 20 12:59:12 UTC 2026","passed","Fri Feb 20 12:59:12 UTC 2026","Login tests","login.spec.ts","",""
"","456","login with locked out user @Regression,@Smoke","chromium","Fri Feb 20 12:59:11 UTC 2026","passed","Fri Feb 20 12:59:11 UTC 2026","Login tests","login.spec.ts","",""
"","751","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Fri Feb 20 12:59:05 UTC 2026","passed","Fri Feb 20 12:59:06 UTC 2026","Home tests","home.spec.ts","",""
"","447","login with invalid email @Regression,@Smoke","chromium","Fri Feb 20 12:59:11 UTC 2026","passed","Fri Feb 20 12:59:12 UTC 2026","Login tests","login.spec.ts","",""
"","440","should show error when password is missing","chromium","Fri Feb 20 12:59:09 UTC 2026","passed","Fri Feb 20 12:59:10 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","554","should successfully login with valid credentials","chromium","Fri Feb 20 12:59:07 UTC 2026","passed","Fri Feb 20 12:59:07 UTC 2026","","login_analysis.spec.ts","",""
"","595","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Fri Feb 20 12:59:04 UTC 2026","passed","Fri Feb 20 12:59:05 UTC 2026","Home tests","home.spec.ts","",""
