"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1085","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Thu Mar 19 08:44:23 UTC 2026","passed","Thu Mar 19 08:44:24 UTC 2026","Home tests","home.spec.ts","",""
"","551","should show error when password is missing","chromium","Thu Mar 19 08:44:27 UTC 2026","passed","Thu Mar 19 08:44:28 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","713","Verify that the user can add the Sauce Labs Bolt T-shirt to the cart @Regression","chromium","Thu Mar 19 08:44:40 UTC 2026","passed","Thu Mar 19 08:44:41 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","773","Verify that the user can remove the Sauce Labs Backpack from the cart @Regression","chromium","Thu Mar 19 08:44:35 UTC 2026","passed","Thu Mar 19 08:44:36 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","633","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Thu Mar 19 08:44:28 UTC 2026","passed","Thu Mar 19 08:44:29 UTC 2026","Login tests","login.spec.ts","",""
"","682","should successfully login with valid credentials","chromium","Thu Mar 19 08:44:24 UTC 2026","passed","Thu Mar 19 08:44:25 UTC 2026","","login_analysis.spec.ts","",""
"","614","login with invalid password @Regression,@Smoke","chromium","Thu Mar 19 08:44:31 UTC 2026","passed","Thu Mar 19 08:44:31 UTC 2026","Login tests","login.spec.ts","",""
"","772","Verify that the user can add the Sauce Labs Backpack to the cart @Regression","chromium","Thu Mar 19 08:44:34 UTC 2026","passed","Thu Mar 19 08:44:35 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","737","Verify that the user can navigate back to products page from the Sauce Labs Bolt T-shirt product page @Regression","chromium","Thu Mar 19 08:44:42 UTC 2026","passed","Thu Mar 19 08:44:43 UTC 2026","Sauce Labs Bolt T-shirt","sauceLabsBoltTshirt.spec.ts","",""
"","781","Verify that the Sauce Labs Bike Light product page displays correct information @Regression","chromium","Thu Mar 19 08:44:37 UTC 2026","passed","Thu Mar 19 08:44:37 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
"","591","should show error for locked_out_user","chromium","Thu Mar 19 08:44:25 UTC 2026","passed","Thu Mar 19 08:44:25 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","828","Verify that the user can navigate back to the home page from the Sauce Labs Backpack product page @Regression","chromium","Thu Mar 19 08:44:36 UTC 2026","passed","Thu Mar 19 08:44:37 UTC 2026","Sauce Labs Backpack tests","sauceLabsBackpack.spec.ts","",""
"","695","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Thu Mar 19 08:44:21 UTC 2026","passed","Thu Mar 19 08:44:22 UTC 2026","Home tests","home.spec.ts","",""
"","781","Verify that the user can remove the Sauce Labs Bike Light from the cart @Regression","chromium","Thu Mar 19 08:44:38 UTC 2026","passed","Thu Mar 19 08:44:39 UTC 2026","Sauce Labs Bike Light tests","SauceLabsBikeLight.spec.ts","",""
