"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","987","Verifi removing item from cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 10:52:21 UTC 2026","passed","Mon Feb 23 10:52:22 UTC 2026","Home tests","home.spec.ts","",""
"","502","should show error for locked_out_user","chromium","Mon Feb 23 10:52:23 UTC 2026","passed","Mon Feb 23 10:52:24 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","463","should show error when password is missing","chromium","Mon Feb 23 10:52:25 UTC 2026","passed","Mon Feb 23 10:52:26 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","469","should show error for invalid credentials","chromium","Mon Feb 23 10:52:24 UTC 2026","passed","Mon Feb 23 10:52:25 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","1444","Verify user can log out successfully @Regression,@Smoke","chromium","Mon Feb 23 10:52:29 UTC 2026","passed","Mon Feb 23 10:52:30 UTC 2026","Logout tests","logout.spec.ts","",""
"","465","login with invalid email and password @Regression,@Smoke","chromium","Mon Feb 23 10:52:28 UTC 2026","passed","Mon Feb 23 10:52:29 UTC 2026","Login tests","login.spec.ts","",""
"","807","Verify home title and filter dropdown @Regression,@Smoke","chromium","Mon Feb 23 10:52:18 UTC 2026","passed","Mon Feb 23 10:52:19 UTC 2026","Home tests","home.spec.ts","",""
"","567","login with valid credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 10:52:26 UTC 2026","passed","Mon Feb 23 10:52:27 UTC 2026","Login tests","login.spec.ts","",""
"","470","should show error for invalid password","chromium","Mon Feb 23 10:52:24 UTC 2026","passed","Mon Feb 23 10:52:24 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","461","should show error when credentials are empty","chromium","Mon Feb 23 10:52:25 UTC 2026","passed","Mon Feb 23 10:52:25 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","771","Verify adding item to cart and cart badge update @Regression,@Smoke","chromium","Mon Feb 23 10:52:21 UTC 2026","passed","Mon Feb 23 10:52:21 UTC 2026","Home tests","home.spec.ts","",""
"","472","login with invalid password @Regression,@Smoke","chromium","Mon Feb 23 10:52:28 UTC 2026","passed","Mon Feb 23 10:52:28 UTC 2026","Login tests","login.spec.ts","",""
"","451","should show error when username is missing","chromium","Mon Feb 23 10:52:26 UTC 2026","passed","Mon Feb 23 10:52:26 UTC 2026","Login - Negative Tests","login_negative.spec.ts","",""
"","467","login with locked out user @Regression,@Smoke","chromium","Mon Feb 23 10:52:27 UTC 2026","passed","Mon Feb 23 10:52:28 UTC 2026","Login tests","login.spec.ts","",""
"","448","login with empty credentials @Regression,@Smoke,@Sanity","chromium","Mon Feb 23 10:52:27 UTC 2026","passed","Mon Feb 23 10:52:27 UTC 2026","Login tests","login.spec.ts","",""
"","638","Verify if all elements on home page are visible @Regression,@Smoke","chromium","Mon Feb 23 10:52:20 UTC 2026","passed","Mon Feb 23 10:52:21 UTC 2026","Home tests","home.spec.ts","",""
"","478","login with invalid email @Regression,@Smoke","chromium","Mon Feb 23 10:52:28 UTC 2026","passed","Mon Feb 23 10:52:28 UTC 2026","Login tests","login.spec.ts","",""
"","610","should successfully login with valid credentials","chromium","Mon Feb 23 10:52:22 UTC 2026","passed","Mon Feb 23 10:52:23 UTC 2026","","login_analysis.spec.ts","",""
